2000 100000
94 536 442
1207 166 407
889 0 547
905 1029 874
279 1502 889
53 704 173
415 48 358
200 909 554
951 589 737
1022 73 327
272 273 243
1847 372 637
1245 292 420
1009 447 543
1994 1725 224
57 952 64
609 72 281
1202 1934 526
496 1992 14
770 1234 687
1356 1983 845
320 1143 512
1752 313 420
936 1921 513
1233 1566 777
1578 1212 256
1351 1504 323
1185 1885 975
355 1869 724
464 1169 751
1229 227 557
1649 1771 44
1100 684 471
395 706 553
1927 1690 942
1965 685 425
1298 771 462
106 397 433
1982 82 744
922 661 290
491 1378 913
1474 797 815
1174 1633 851
920 1798 568
1076 96 729
1504 1345 536
607 437 291
1361 19 420
1686 1396 153
911 1112 433
1775 922 539
1473 1078 349
1704 1676 22
731 1514 607
46 1737 912
1811 351 318
856 552 538
1656 66 582
959 561 608
1718 1800 342
55 64 514
1502 991 580
1986 1695 285
1848 1278 317
1993 1649 292
401 1398 65
43 1623 940
1401 807 995
1618 807 790
10 1519 57
1799 1886 863
653 477 723
1384 1680 26
1199 642 642
427 215 578
117 96 803
712 88 390
602 229 206
1878 925 644
1920 376 99
1349 1276 359
436 1961 369
1905 1241 604
1985 282 500
1092 975 751
146 1353 959
175 419 539
56 986 967
1101 1062 278
1351 634 959
409 153 586
1584 1323 749
606 1367 219
1676 1382 52
1072 1477 411
1483 783 442
554 1667 750
1385 1814 416
908 824 172
1498 199 267
1641 1610 525
1817 1370 440
213 141 939
1428 1098 241
1869 1007 663
196 330 359
1979 545 932
1332 723 792
453 694 532
1697 335 132
503 40 152
1319 1170 565
1884 1701 158
171 494 39
512 1442 67
902 1677 845
780 1608 320
354 1746 986
1015 497 868
150 1176 394
1676 877 821
198 258 96
1209 705 211
1603 1226 51
344 1753 745
594 19 915
567 1799 16
1061 705 372
1434 81 800
1114 1750 763
910 1567 725
939 1100 90
897 1437 702
1138 126 78
608 466 846
1483 724 294
1919 1507 342
662 1389 62
290 860 300
356 1415 61
166 298 488
1178 1160 888
98 1246 710
1494 1339 848
1651 574 179
1136 270 476
1231 193 60
1136 72 749
1688 681 850
21 1066 931
1418 1285 272
437 107 705
314 1236 260
1285 918 589
1635 1044 423
1416 1720 681
249 282 945
13 196 56
472 1380 69
1034 971 240
1004 1915 179
756 46 521
564 1461 130
1878 668 312
945 617 591
1569 17 594
1131 1237 461
680 511 832
1530 249 403
381 1535 768
1914 1022 49
1622 1635 717
1857 1306 587
495 1377 839
1371 1028 272
924 1611 404
655 1087 874
721 1643 400
1221 573 886
1664 710 943
272 465 994
196 1391 857
163 1032 459
1378 1800 281
1015 1784 860
1642 82 876
1492 1682 896
136 764 385
466 1855 378
195 1638 898
1473 664 583
794 298 39
1665 1799 197
880 300 529
882 1624 679
93 677 51
1167 371 13
940 1096 473
186 1662 325
1292 734 346
1593 367 927
1818 1531 263
1364 230 67
457 1094 565
959 343 211
39 1234 546
339 696 410
1473 861 190
1176 1992 597
1980 61 250
1978 1381 44
1178 1357 245
1977 545 547
1483 1325 546
228 437 944
245 1443 352
1113 344 563
1329 1204 222
510 1303 192
1700 990 705
534 312 816
1330 26 74
1976 1296 594
293 329 811
1303 151 408
1222 1515 371
234 483 157
367 1456 812
351 464 954
1535 1048 658
221 1010 704
664 314 199
1078 1914 13
1221 1366 136
1366 1162 66
1463 533 393
584 1140 347
1628 919 728
1266 409 85
230 1384 172
684 1403 511
901 254 585
866 553 606
965 399 608
1915 996 788
58 690 319
1817 398 389
1694 224 86
1082 372 109
354 1314 90
339 252 495
1886 1184 186
1781 270 597
341 1382 591
1296 80 495
1945 1839 424
1588 1397 139
1369 1237 868
381 1711 858
1948 388 872
1472 942 597
349 1347 225
1544 99 995
1938 1211 490
879 1408 557
1188 844 659
850 1984 884
1472 1603 658
173 1372 473
1215 740 713
918 1915 784
1439 1296 535
58 669 73
1716 1166 202
1075 505 366
338 243 451
1029 516 999
1570 508 185
847 1002 579
1353 1214 558
454 1019 661
430 271 677
1720 64 862
1935 377 381
433 843 838
1166 1803 165
1275 630 188
890 1168 365
1398 1986 857
1409 840 728
286 906 519
1300 1238 75
1425 23 836
868 377 528
600 276 832
1810 208 393
1677 368 698
1120 1045 967
625 1645 599
766 299 261
704 325 754
1705 1416 235
1235 1400 215
1499 395 530
1794 976 609
18 19 308
506 793 45
251 345 387
1218 1363 693
407 983 525
1252 1444 314
363 1299 254
827 1289 946
798 273 635
1135 593 433
679 1859 332
904 48 452
1862 290 534
1101 271 595
1970 658 463
745 435 295
1309 1675 864
1184 704 426
1240 384 638
1778 1963 549
1468 1328 252
1060 1295 346
526 972 274
341 93 869
1883 1144 753
1662 1845 335
747 669 565
649 1104 551
780 437 657
1801 1281 763
1876 1401 213
200 1189 506
1626 985 881
544 889 599
377 933 471
120 1926 141
126 1891 710
1913 778 902
924 1478 358
785 1145 467
1075 1415 720
21 1092 275
9 1767 218
986 1494 593
1945 459 237
808 643 72
1584 470 551
584 296 109
1119 74 385
1416 1211 234
41 524 579
1910 59 153
104 702 141
1226 730 457
1661 425 11
486 559 644
1367 1631 618
1635 951 535
1547 731 854
652 685 98
1674 471 357
1787 1972 397
315 56 71
887 1840 321
997 651 599
1386 93 59
748 1111 129
290 1278 495
1520 1480 883
1261 439 408
41 1734 929
1371 920 439
1599 1980 319
1361 1063 73
1891 1003 390
500 707 306
1381 1546 163
321 112 886
322 589 500
1035 1671 684
1285 27 457
1227 521 984
162 1021 719
1354 645 80
1152 291 838
210 745 21
1164 1840 884
495 410 761
1053 939 824
1547 1851 556
1398 1129 310
546 1762 865
1335 4 372
370 1243 301
1237 1712 270
851 46 279
764 1240 613
509 1010 136
1407 1794 762
1102 397 553
1375 1802 822
463 1181 202
1724 780 549
537 230 760
890 964 494
1605 1409 387
412 1812 770
1418 1484 783
1549 1133 740
1903 1084 150
1901 309 159
1484 517 492
1749 1748 868
534 674 958
1451 565 273
528 381 211
542 1248 81
1501 1240 152
157 1389 895
1654 212 571
11 1815 148
1464 795 939
958 1254 330
761 1884 426
416 893 167
852 654 493
1099 683 765
1215 102 988
1776 243 74
345 309 331
1440 389 790
1560 1342 698
1805 181 368
793 1983 214
1263 202 916
191 1671 961
38 1479 885
896 1200 709
780 1718 876
139 1992 647
916 465 571
1460 1946 322
1357 774 370
33 1773 77
146 919 836
267 583 352
889 718 396
345 350 232
599 184 883
673 708 158
594 1356 128
1648 387 292
1744 481 201
44 605 847
49 362 99
1882 941 589
1034 728 728
1192 978 925
1228 884 748
1767 1233 319
1042 1340 369
1045 757 487
704 614 174
1467 895 337
674 21 960
6 1067 672
606 328 141
1951 1320 297
1050 866 795
9 1348 629
1575 1364 591
1115 60 526
596 1907 487
214 21 83
199 1003 886
1640 894 418
975 1702 688
1815 1283 703
1230 608 744
222 138 216
1674 1771 651
1309 1717 15
1017 135 110
145 879 155
476 1695 991
1997 478 380
147 1 500
417 256 238
1107 717 229
908 551 847
513 440 295
1986 276 383
696 1889 97
681 1033 537
797 1372 642
1555 1982 680
1104 1961 389
853 465 472
1715 1046 1000
409 1890 953
511 735 797
927 1579 758
1449 1095 751
1205 697 75
1876 650 679
148 218 358
1390 1335 978
181 1397 797
55 177 189
1645 425 893
473 370 51
305 845 964
88 793 280
1694 953 615
1625 1513 753
654 1776 410
1731 492 155
1938 480 231
583 1329 252
1178 510 920
1166 766 777
1424 1572 144
1378 1145 731
1697 1937 881
1480 873 151
1655 522 764
713 1673 199
1779 1351 621
1954 121 459
890 1704 123
1493 241 778
459 239 300
695 230 765
1165 46 886
1892 732 145
1341 38 447
1948 1375 229
1149 701 990
1923 336 792
250 876 125
1055 1158 325
1031 784 147
876 438 628
406 6 93
440 938 488
849 763 706
194 73 650
116 1256 560
1638 72 155
578 1881 730
139 254 295
163 21 120
1719 405 126
63 1374 936
1544 808 147
881 1955 447
1007 1813 775
796 334 490
552 1184 499
486 650 667
1577 1672 78
705 1185 828
909 617 395
389 12 585
1941 1244 201
1696 316 56
441 907 997
1918 645 132
1602 1138 48
126 1928 373
1413 342 35
1266 748 919
381 220 571
391 633 483
1369 88 628
574 733 274
1548 886 374
1942 840 108
1552 1555 362
223 1324 196
1615 656 685
429 707 505
106 607 252
689 1067 180
1799 106 853
302 1265 36
1273 1507 854
1781 1230 560
1486 129 60
829 0 613
671 1989 357
133 1272 407
868 601 972
941 543 755
1915 356 302
1984 1487 191
1680 369 738
276 1701 644
1196 946 120
1500 933 708
48 182 488
1363 1481 803
1490 1547 937
927 1483 430
1017 1533 949
245 804 721
1844 113 953
1476 1862 289
557 119 100
1075 408 829
1075 102 910
404 1811 687
701 582 421
1096 1034 92
766 104 303
1116 279 78
1084 1391 769
382 1212 639
146 1439 23
1695 35 383
1846 124 891
250 300 570
757 1022 953
181 1432 608
1059 1121 273
102 1618 963
360 1043 45
1083 220 911
1071 1592 628
590 776 188
1898 246 246
603 1149 708
1251 940 49
488 1366 125
82 1226 485
187 1356 584
928 245 886
560 1454 965
889 426 284
613 1912 130
1860 966 940
620 689 692
1657 24 774
122 1639 55
559 497 259
117 93 466
1949 449 526
1733 1482 785
1770 486 585
755 1865 674
976 559 219
1003 14 371
1066 255 775
61 136 246
1243 69 835
131 109 810
933 1519 631
825 1316 617
866 1557 723
443 648 396
991 1164 297
1473 1756 515
1354 287 968
1810 1820 487
1223 956 246
1472 783 552
1280 1330 240
1824 1822 351
438 1957 210
1262 1174 404
151 1970 178
624 1539 547
821 732 990
1896 559 425
43 1841 97
524 166 91
792 729 46
1886 51 200
498 1496 117
1148 1306 443
1674 352 648
1787 1404 462
686 6 22
586 1943 256
310 891 310
1905 814 177
1424 20 422
470 1294 179
1732 32 41
174 1949 704
1718 119 876
1139 203 172
1277 869 654
1875 1734 418
1724 1018 869
1592 847 502
944 1739 315
992 736 642
1739 504 893
1139 1998 170
1393 275 886
40 1507 894
1110 74 358
1546 1705 59
1299 115 295
1513 116 899
1470 528 583
1095 85 893
1250 414 510
1752 944 980
1295 1525 359
812 475 626
1274 1882 71
246 95 322
1050 981 632
659 668 765
1261 1668 975
132 210 259
759 1697 302
655 1516 548
828 1312 449
717 910 358
1035 1866 50
1356 795 437
1368 1791 495
3 1694 601
9 1751 223
1562 1798 427
1558 96 498
253 1685 720
1950 1103 819
1334 301 391
95 220 440
186 33 21
711 498 642
982 325 581
1614 1963 785
670 920 331
1100 1984 683
251 839 261
373 1577 357
411 286 271
602 1552 131
1492 1837 179
729 1632 808
1514 806 516
693 1017 370
1763 685 228
629 53 326
781 986 102
709 1268 308
272 840 189
1221 1922 846
175 1892 574
1525 1287 747
510 1179 283
1300 140 672
1690 1386 738
1968 1448 120
202 1700 156
1258 760 901
1704 1453 172
1855 1499 255
1737 927 659
1887 1796 868
121 64 849
1305 38 639
1828 85 119
451 1861 553
599 1711 229
446 1747 953
559 617 842
634 1964 532
1288 506 790
655 1222 705
480 457 225
1465 1890 98
1909 1127 988
181 427 223
1296 152 108
950 668 921
743 759 26
1058 1511 188
1641 432 627
145 1007 909
105 340 575
1362 1051 441
680 1046 610
1182 929 773
207 822 363
1574 582 981
1524 1064 121
1820 1094 463
1498 1435 543
1855 577 632
1879 1815 137
944 1946 422
1872 1522 764
1038 556 550
1532 429 147
571 29 37
216 1690 959
582 1576 725
1751 1673 287
693 1053 870
1403 1901 87
862 1407 211
346 1577 97
161 591 799
506 55 540
1450 430 345
1367 384 76
1911 506 842
744 1588 696
1886 1388 352
1801 1314 353
1400 1851 86
1162 1112 991
1922 995 474
1273 1098 964
1903 687 590
1311 1832 95
1620 1900 41
1030 1405 915
1792 1902 229
1265 655 655
579 1968 531
267 81 207
1895 1525 980
789 1238 766
480 365 252
880 191 250
991 684 398
664 517 986
387 1812 927
1271 1914 854
1627 1376 210
1384 1737 389
1455 1378 877
1147 1951 709
1428 203 820
834 1408 688
1043 292 762
1155 117 169
17 581 41
96 1606 952
956 356 995
1324 1060 478
170 1022 272
191 197 989
1786 762 37
1802 1706 311
945 94 470
538 442 87
1475 1277 594
678 420 629
18 651 237
520 429 889
77 370 137
1053 1643 172
1947 28 484
1130 1184 96
1094 556 781
1164 181 640
1428 1345 35
1646 587 774
1017 1338 804
851 79 691
1999 1993 312
540 1723 503
348 1304 829
620 850 29
892 1459 290
987 143 900
1328 1560 309
1437 1081 735
7 629 148
1229 759 887
349 701 421
1465 1375 339
686 1137 359
673 313 390
130 50 52
1891 822 623
1603 249 859
1173 441 983
1334 64 796
624 1025 313
437 334 610
387 20 38
837 1807 922
1162 1655 406
635 1388 201
373 676 883
1961 1175 405
544 1446 818
65 663 416
23 277 113
1090 1733 826
896 1228 712
1270 1587 460
1828 316 390
1527 1558 38
639 324 797
1166 438 249
1575 1797 438
1513 896 211
37 1380 969
886 383 940
700 1537 266
810 875 364
1634 1017 989
1878 888 703
308 1536 667
998 1486 869
320 1679 417
428 248 496
654 965 239
1646 179 653
1280 1406 71
925 1751 420
1764 1158 882
342 997 11
732 664 493
1940 349 354
1425 995 246
130 291 203
1689 285 422
1874 282 156
748 1907 400
1078 171 837
1402 1127 748
1990 1210 798
173 177 639
1519 745 377
1826 726 480
828 805 592
1226 494 477
683 1844 433
1316 1521 997
1751 1529 728
1577 1986 830
1806 678 149
1059 1575 417
1442 965 56
1507 382 303
1137 1074 18
1924 819 99
949 1466 938
378 405 621
968 1842 421
897 1208 438
1143 67 38
1465 1662 392
1974 163 482
1542 717 210
1693 521 242
1329 1284 293
246 1452 27
990 494 878
1298 518 173
1966 804 407
758 1551 844
1780 1777 794
740 738 135
587 553 981
1553 1791 354
219 1853 957
844 1927 637
932 1732 949
988 322 529
1428 547 393
762 421 752
839 1827 18
866 857 889
1549 1940 427
94 1013 510
823 1869 86
1855 799 600
667 793 180
1100 869 710
990 930 404
1848 1101 372
351 1088 998
8 1336 289
1133 656 67
559 1288 145
844 82 952
972 1268 428
379 1546 604
1314 1876 348
100 397 732
195 31 772
241 1160 640
809 1783 545
228 1047 908
392 1231 567
76 1651 629
1785 164 52
808 1029 446
762 1686 323
38 317 821
247 1867 996
657 1958 955
1072 382 559
1644 1395 535
844 723 804
1348 1989 59
1446 1777 372
1030 1520 629
57 1148 314
1154 1559 884
1616 1552 168
1172 1428 534
1605 1213 875
337 1098 211
1344 872 366
1502 1644 68
1896 837 373
1843 24 621
1773 1547 720
1538 814 345
1405 1953 945
364 1569 450
190 194 100
544 369 506
88 498 557
673 245 639
1920 502 706
294 1744 251
1116 1359 434
1025 440 727
1397 325 854
1615 32 197
1188 390 62
1272 1970 986
1155 338 315
89 764 435
1807 1198 260
832 1023 72
1731 1564 578
1751 210 892
234 1479 715
568 1470 851
500 703 821
1796 77 515
1526 481 806
1611 660 419
41 622 309
1744 781 104
1208 566 999
1389 1917 160
175 893 961
618 306 20
623 878 437
1644 690 718
1099 1896 416
1183 143 336
1640 644 796
153 866 224
957 1030 212
1562 1877 487
159 1639 238
1287 1549 617
206 566 109
1075 1683 384
1590 218 409
1743 83 504
691 1620 83
440 1308 989
432 90 407
882 1705 262
509 458 975
1260 676 613
1221 392 897
913 1025 606
409 684 255
955 1607 197
1111 105 488
1735 638 319
1913 1068 80
1619 331 353
1410 1698 249
1424 1449 904
1114 600 515
1834 558 130
1976 1475 957
1609 24 785
1173 458 994
800 1135 477
1291 970 695
109 936 658
1486 694 423
1951 663 758
807 366 801
1493 1732 519
1664 1733 968
60 415 416
195 937 173
1938 1135 962
1512 1861 728
528 567 313
1344 579 316
1180 827 536
1025 161 755
1239 1977 482
954 45 136
1920 172 55
1348 1080 538
754 990 738
450 1690 209
949 22 40
1197 325 102
1977 1196 350
1534 957 748
1661 741 503
774 614 375
642 363 469
352 1317 138
932 1855 710
1967 1187 944
570 718 798
240 994 618
1396 606 388
65 1354 486
1418 1691 721
74 1345 859
152 669 816
388 1092 348
1438 1132 545
1248 602 415
515 1302 820
256 50 45
1070 1035 485
1704 1825 262
1416 246 476
607 663 346
1018 413 238
1938 702 931
1126 1824 986
7 613 215
689 1464 276
98 540 888
1938 227 829
1073 638 460
1042 306 467
1461 863 201
1484 121 35
1912 1942 253
1006 227 307
373 1455 405
1252 418 329
218 1157 410
216 1362 775
1637 1887 674
1471 984 813
1627 1433 311
410 1602 311
121 1558 498
818 469 704
426 1709 995
1519 167 956
1282 977 343
521 733 989
1908 445 957
1369 772 648
1830 980 690
593 1042 103
793 1869 371
662 831 93
961 979 513
1976 307 494
79 1056 930
1137 1018 203
1602 1546 715
371 1333 950
1753 1128 997
1357 1178 759
439 669 158
1903 96 254
389 1172 191
525 1793 283
369 1647 221
83 1314 250
1113 640 543
1607 141 540
332 605 657
1539 415 83
512 1991 667
1617 806 17
18 29 716
1792 1530 729
953 198 740
658 1526 558
1328 1395 91
762 1570 560
302 1600 997
1900 1645 354
1744 1585 551
990 1376 844
501 992 336
1224 876 686
1230 1432 127
1114 1883 357
539 281 288
1421 470 753
1569 1426 68
307 850 90
813 387 51
1677 1368 234
1975 1365 234
1193 310 209
1185 942 170
1220 1001 148
1866 41 294
162 115 443
242 171 568
216 152 717
609 1849 130
303 1885 723
886 146 300
9 824 88
367 534 251
1690 1202 375
989 760 508
1520 1311 857
218 292 654
1474 498 280
630 194 232
730 1013 54
1217 1596 301
81 1479 369
1841 1110 806
1966 1763 240
1017 340 611
1878 1900 245
938 1693 199
1225 126 163
733 1744 514
98 1508 987
665 602 204
1873 1218 147
1470 880 221
1323 1853 616
32 339 235
1465 243 364
1462 1446 312
1129 1343 971
978 271 355
1625 1969 158
801 647 167
1451 830 969
694 650 16
1533 869 550
593 348 199
1718 1269 75
662 237 263
1860 637 652
3 833 372
1962 461 55
76 827 242
1044 639 923
1879 543 662
1703 855 158
1340 1808 814
719 461 15
1052 386 498
1327 512 918
1783 77 741
1639 803 472
1658 1034 493
1868 1707 958
290 1347 332
516 900 493
1313 1164 612
1908 562 389
360 772 901
1167 348 609
438 1862 331
1583 28 235
1081 1397 801
491 1893 19
713 1425 52
486 1388 53
672 1078 953
219 183 556
1160 1724 748
163 1746 213
842 682 793
740 1436 332
1039 1528 230
358 596 211
786 111 988
427 442 193
1413 399 722
1968 1497 338
672 496 949
196 506 736
996 21 731
1041 316 167
1937 1040 913
150 1094 277
249 1918 581
1630 789 395
1740 570 508
1791 1876 840
1917 1395 468
1984 1728 141
152 79 781
434 50 342
1842 1601 595
1494 663 513
181 1943 922
237 703 259
1380 346 844
1542 843 389
1586 593 311
1445 1796 102
329 1120 855
1221 1631 29
190 1663 391
616 1034 426
662 687 304
1056 573 145
496 1900 748
1330 1414 915
1528 728 900
1415 1580 401
1123 175 880
1855 831 820
998 1002 866
88 1590 124
1124 102 30
829 166 627
667 763 411
1576 1361 926
432 389 431
795 697 732
1440 1755 48
1484 287 817
1716 853 265
459 1383 372
177 1706 379
1525 580 899
1688 81 561
1402 268 176
1629 1769 562
861 1215 472
446 242 596
317 104 201
1326 1667 603
1412 1209 785
1270 1700 576
1661 1930 777
1800 1645 454
983 1813 944
1906 171 681
1195 708 311
1381 786 989
1325 633 208
757 1361 992
509 261 862
538 1331 59
1154 1968 540
1624 1211 561
1093 386 241
47 457 764
605 1769 336
1368 1703 468
950 1539 10
922 1820 43
1842 1915 199
446 103 884
296 1456 680
1109 905 538
608 1128 153
24 839 401
1338 1508 213
1941 1278 722
680 1736 560
1001 634 217
1352 1574 412
1314 437 996
623 813 429
560 281 310
1917 1111 120
970 1975 605
1627 1580 968
847 1119 467
1040 512 339
1557 355 829
870 1416 654
1779 218 415
890 1594 959
668 409 441
1252 1864 298
828 930 404
1224 400 423
1569 497 529
1872 418 650
1186 1253 600
1550 630 169
1389 1560 192
229 1610 713
684 611 894
1774 1332 394
707 1725 838
1276 78 69
1141 468 671
698 1563 10
508 1658 148
565 305 793
121 1460 452
225 799 720
911 875 898
1458 935 229
1600 23 364
1845 1901 496
1420 1330 145
1742 496 177
570 623 659
1142 1809 59
183 404 315
901 1857 361
1945 1005 894
727 1024 12
1974 1562 872
1547 1198 778
956 1980 421
59 1845 956
318 1123 194
1126 1770 161
923 1282 335
1194 1577 32
621 339 201
1347 1901 129
1589 1904 679
96 963 945
1820 1355 779
1645 370 499
1233 1662 783
774 1784 696
365 936 569
1997 681 499
987 1841 813
1327 1702 955
594 204 961
737 1508 164
1410 1137 106
83 595 223
954 1413 254
1495 605 843
1126 743 107
218 1780 318
1236 247 642
270 1712 923
1687 1809 151
1471 61 496
1391 436 113
1301 1463 149
1104 1644 341
1601 704 102
1106 1246 224
606 132 818
1950 1098 606
1158 805 816
1088 1337 368
1866 61 616
1248 876 592
855 1543 122
851 465 862
271 1541 887
30 487 150
968 726 466
1183 345 951
1935 1609 458
269 551 236
1236 1688 359
1715 1024 660
1526 409 160
297 173 531
785 634 46
1365 1810 917
207 103 917
771 61 212
1289 1194 273
1515 763 786
1944 881 369
419 1360 233
845 899 18
1550 221 122
594 1134 266
1326 1934 948
1498 318 225
587 1564 464
639 12 423
699 1752 49
907 1866 659
1142 807 97
34 836 960
246 1161 705
812 734 894
1425 1437 721
845 1672 569
844 671 402
1320 975 40
1562 802 403
148 370 599
1875 552 815
1007 15 325
468 696 837
1284 1411 24
1074 129 740
736 1 763
1832 131 907
721 953 836
1658 1059 383
1665 1296 707
1825 489 214
664 1228 815
1711 475 683
220 582 710
342 371 425
1658 205 65
1057 196 938
1977 136 820
1231 502 96
945 1736 249
784 1200 888
1618 990 769
1374 1100 451
905 94 913
334 1111 581
967 60 896
1712 1142 487
1690 489 176
831 384 780
49 1102 612
529 1520 581
1128 1515 512
1788 101 700
1337 1793 244
741 1877 203
981 788 707
1783 1204 705
807 869 209
178 1210 474
786 106 694
29 1793 574
1230 574 783
1036 521 574
1435 177 616
800 492 103
545 1677 447
1840 1073 832
759 1332 794
1482 1506 315
1682 1175 314
1501 665 275
1334 1263 974
1918 836 745
277 425 655
404 919 106
952 1641 138
305 602 960
608 202 415
1762 1114 215
1587 1894 17
241 494 799
945 1019 286
1279 1120 342
1702 1959 605
954 1690 913
1023 1674 118
1875 1345 820
50 580 219
825 255 777
97 996 478
122 410 60
1332 759 797
1921 453 927
486 690 206
886 524 225
719 16 844
241 580 743
1219 1914 569
1684 733 749
740 1361 221
337 1549 418
1849 1994 913
1506 249 155
1683 748 785
1009 1161 162
912 277 675
631 885 483
679 1845 877
1657 1144 385
799 103 161
1915 405 16
1200 218 531
691 1395 933
1900 1684 47
759 1864 540
1954 793 897
924 1941 313
1313 1468 11
411 790 974
525 1873 997
1015 1948 831
56 742 736
215 242 163
1132 316 593
1205 1868 221
441 1798 358
55 581 284
643 941 777
1700 382 35
397 1535 761
425 1596 135
712 1567 377
511 1886 844
1365 22 844
744 1434 334
1156 607 578
1769 1892 423
561 1535 988
124 780 257
1935 1611 13
703 280 762
1611 449 674
537 724 210
102 1742 314
11 1758 455
870 305 595
1656 1671 786
1507 1164 94
407 624 522
769 547 719
950 1359 585
307 1217 661
1815 1926 875
1275 1746 416
870 210 836
624 900 246
1319 118 478
768 728 995
1241 1999 991
183 535 134
1291 1435 280
1081 1696 538
619 932 450
1121 521 311
1251 1447 359
664 717 933
1975 1538 591
1744 48 361
546 418 318
1581 510 469
643 459 896
1258 1706 150
1958 1914 716
1105 276 714
147 324 48
1749 283 934
1786 502 434
1927 467 351
336 1576 852
1029 1548 195
1122 954 135
890 715 174
1193 325 947
52 1518 949
1274 1467 246
1260 28 105
1736 242 452
1477 578 959
1652 930 809
1301 553 62
620 1405 542
1279 1352 971
121 1169 483
1185 136 509
1179 1991 904
613 1063 722
1622 545 414
1837 1037 788
1288 155 558
573 1233 640
434 1641 269
1192 252 668
1990 673 438
1354 1836 667
1302 1146 286
1776 1778 346
710 1982 107
791 951 959
892 1441 756
1010 921 430
1758 1600 992
895 922 102
877 655 585
1127 390 846
1992 386 942
882 1892 692
1368 1048 155
65 1194 375
1876 72 188
534 457 970
592 1795 770
133 1954 986
757 1935 985
1633 1000 563
1843 679 631
1737 471 929
823 732 831
66 142 604
491 561 696
1598 1130 829
1083 681 888
711 950 911
652 55 54
21 54 730
1458 583 783
1179 112 524
1127 301 683
964 1224 133
541 601 259
175 1274 536
1984 802 980
1520 1718 980
238 1322 105
1209 798 974
1072 1634 565
608 1291 844
1193 213 933
1490 306 968
825 7 972
1347 173 467
1592 350 225
1096 1256 120
1577 933 100
463 293 260
1858 1203 755
1833 424 366
1743 1752 315
471 1690 938
476 1953 86
1624 1929 339
246 516 280
599 668 673
1255 466 72
113 820 519
1858 152 845
911 1488 37
557 882 616
718 760 686
39 1344 75
469 1947 558
1866 189 345
516 746 465
634 240 25
1980 1004 224
931 150 919
789 183 136
1319 621 23
1596 293 226
1832 1692 305
954 833 307
233 207 23
11 1374 327
1939 340 44
1887 1193 262
641 651 393
1177 258 627
983 564 316
610 1067 541
1860 948 453
526 1850 950
1448 1653 881
1399 1354 673
299 678 792
1534 1640 856
1546 1412 655
236 634 675
994 1071 385
1451 106 210
1754 96 785
1555 972 131
448 1343 364
1917 152 974
298 329 155
1898 620 630
377 1100 640
1152 1732 953
1608 761 679
1227 523 618
800 718 425
1272 1927 853
567 697 202
1881 1853 785
1402 1305 934
393 1690 437
1932 1545 404
1562 524 1000
424 88 811
559 1565 107
277 774 207
1679 353 827
1579 77 153
1557 675 196
36 344 261
1691 298 659
1041 1987 858
1175 613 994
217 607 527
321 390 210
1587 1952 298
471 388 886
893 60 700
1493 1699 326
907 294 300
1309 1707 206
14 1477 800
542 116 308
50 926 748
923 1213 869
30 270 692
773 601 358
826 716 941
28 210 267
870 302 710
1344 870 397
1825 1847 332
383 579 379
1378 1278 507
1424 419 868
421 1735 205
294 169 830
1026 149 216
77 1850 534
1035 1153 726
83 1737 925
1258 774 917
1520 1304 179
1855 1705 537
1297 1670 781
823 743 183
1998 1175 213
1871 691 141
262 948 99
1370 1489 64
1887 1222 631
1600 820 123
1900 138 734
1908 1821 565
1336 199 127
14 823 254
1179 1830 874
1256 1328 128
1031 1769 963
575 1388 254
245 1144 806
1355 364 66
529 1098 541
1004 187 449
1708 854 111
846 1050 685
1517 1798 354
1923 1899 653
196 376 478
1393 523 290
668 1975 427
210 135 508
346 1348 463
1944 1018 479
1369 1660 503
1319 761 495
1152 1620 450
262 1704 881
23 357 466
1912 938 383
1636 1363 263
409 502 328
195 416 741
338 927 411
1215 850 892
1861 533 222
256 469 640
1828 620 709
132 1131 232
719 1661 188
785 983 601
1225 286 452
144 590 816
1646 1978 445
685 77 62
1416 1012 497
307 1442 357
605 1415 898
360 255 524
1230 1744 154
1507 878 820
1045 1448 938
1489 782 866
1751 722 345
708 485 381
1650 348 859
1665 363 466
1599 292 340
1588 702 711
771 429 647
184 1714 854
1457 1349 762
913 57 823
1329 313 125
1163 1008 864
582 1882 377
977 847 910
223 864 916
40 760 477
419 1563 573
1082 37 941
533 132 229
1936 292 918
1083 791 852
1250 1723 343
832 180 373
440 1985 586
892 1422 968
1001 878 322
1566 1869 910
128 1852 529
80 1654 147
1353 1334 771
294 980 393
465 1767 52
1075 758 700
1696 970 963
1891 1029 289
953 1142 94
441 1119 978
994 1443 213
140 1516 882
1710 466 724
1048 265 185
1723 1663 764
655 1728 544
336 266 31
865 561 314
1253 1844 325
509 796 321
357 1170 291
767 301 79
1969 903 940
876 477 763
1145 1560 50
476 1870 860
109 1825 856
1805 560 315
1689 52 669
1247 1129 279
1015 1222 580
1082 235 25
627 1418 632
1799 642 371
1999 1680 71
960 442 46
302 115 781
1847 571 577
190 1043 205
1883 965 643
529 1239 147
426 1192 275
791 1983 962
946 1436 94
836 1994 292
409 431 614
489 345 882
1489 1975 49
477 843 525
953 581 798
1668 369 233
1482 695 199
1069 1427 562
271 1125 758
536 158 281
1114 688 886
1555 1506 311
657 1763 434
1211 1966 282
1752 777 967
1025 825 284
853 1332 19
321 1752 770
623 1525 665
403 1457 140
