500 50000
295 301 499
58 472 100
237 419 141
334 132 941
218 407 902
135 479 478
79 326 645
70 86 636
412 46 403
279 65 582
385 166 123
142 94 904
168 231 233
315 191 495
496 456 574
471 317 887
299 147 940
75 396 707
25 215 454
439 150 371
490 99 973
405 239 94
460 243 416
10 307 351
207 31 854
309 444 265
139 482 970
64 240 468
139 126 600
32 346 413
402 318 765
458 308 104
434 338 428
47 340 176
93 494 232
102 133 944
151 45 759
362 126 378
167 346 760
131 484 841
55 434 937
126 197 399
334 150 746
353 100 433
247 104 853
190 386 129
434 22 84
317 305 176
103 260 15
434 402 469
336 255 68
119 429 360
224 343 247
361 9 752
374 179 386
227 305 965
249 473 862
108 274 960
398 169 717
276 421 479
224 56 504
161 218 252
157 475 671
92 17 798
439 30 886
458 245 743
168 436 656
26 487 695
55 95 325
378 201 640
110 186 898
403 164 826
381 314 393
194 203 729
19 63 569
284 403 790
377 355 324
153 269 158
132 255 449
93 20 239
232 281 386
41 341 760
416 28 69
486 354 769
397 175 138
79 74 528
13 114 261
112 178 908
19 152 729
247 80 857
69 204 750
33 85 265
281 206 497
475 330 368
224 175 812
29 442 592
160 211 835
491 108 837
421 250 950
213 277 592
453 177 534
243 451 922
313 336 505
478 81 601
446 439 741
429 168 74
342 322 910
248 208 443
364 99 750
399 392 910
48 418 72
16 451 494
397 402 14
318 128 549
335 222 135
482 320 818
484 379 724
271 5 154
311 124 892
64 431 853
179 367 153
345 151 430
82 123 89
272 42 952
102 44 488
326 149 878
37 75 728
481 229 976
440 315 487
476 492 390
188 111 894
94 146 460
462 401 795
194 100 391
95 221 917
463 84 53
421 356 578
170 274 964
342 2 951
169 94 359
401 293 71
350 309 218
35 499 394
302 160 891
457 6 392
409 57 582
172 162 401
126 114 620
300 47 603
78 284 717
91 413 292
453 418 21
459 130 300
100 121 660
444 142 367
273 411 801
290 87 976
213 329 785
340 128 217
201 255 628
85 329 760
9 227 820
441 491 438
414 228 271
302 187 11
225 44 894
371 254 521
22 168 839
138 276 755
8 73 292
373 450 804
240 116 589
351 117 272
267 110 559
407 211 815
177 85 90
494 254 415
376 484 208
370 242 648
214 459 886
374 368 338
64 486 907
322 36 70
123 413 284
229 7 225
217 344 810
150 92 898
82 136 342
131 84 255
384 464 908
469 294 740
449 213 964
381 442 208
130 413 61
290 293 808
13 41 167
101 237 620
128 198 299
147 196 451
29 373 398
7 348 189
359 323 209
44 149 694
76 154 287
114 241 373
23 262 746
468 312 73
403 369 50
203 438 826
84 203 290
476 143 218
369 76 391
178 450 514
173 205 169
284 99 151
284 456 801
3 498 371
214 37 659
432 338 757
317 9 371
300 336 623
498 108 400
376 256 207
217 260 519
400 486 863
463 289 641
467 215 827
109 185 968
124 78 244
452 114 973
410 279 806
396 443 701
297 22 580
34 241 858
4 60 426
268 25 354
295 213 793
143 209 374
75 385 925
201 220 812
228 484 526
485 343 633
170 316 35
36 18 452
430 142 826
114 491 429
352 381 623
131 292 69
465 424 203
317 425 360
267 170 180
255 167 456
257 69 689
165 251 264
226 72 931
440 252 704
125 125 845
325 321 684
356 309 610
493 433 278
281 124 109
34 448 853
97 144 490
113 480 14
230 418 873
395 189 404
106 323 528
217 160 498
435 485 528
197 421 450
126 337 961
412 298 283
341 18 438
367 214 848
31 178 934
121 472 609
100 117 753
207 208 377
194 120 359
265 14 590
470 250 601
53 413 618
83 169 762
47 294 292
273 362 160
103 128 243
438 62 986
121 282 294
34 404 992
52 422 990
407 179 630
62 24 367
112 390 245
1 98 458
330 484 371
187 351 686
425 11 318
16 420 485
318 108 574
85 6 443
477 165 957
401 419 146
353 338 131
170 71 575
187 11 58
421 80 13
403 188 596
338 343 796
428 3 176
327 264 799
367 423 912
325 487 796
486 40 387
71 320 116
187 17 400
227 70 745
5 393 535
431 328 339
375 76 444
473 339 663
182 246 910
69 430 588
463 358 787
60 67 559
109 462 819
104 28 64
118 377 160
477 382 397
372 293 994
144 148 436
437 458 957
288 323 456
202 137 802
145 104 287
43 30 592
270 296 622
16 102 671
295 476 491
298 323 613
151 138 458
76 335 109
180 38 810
400 287 379
445 21 771
497 401 444
160 314 501
39 353 995
274 365 336
177 258 525
49 128 60
2 331 324
353 433 681
224 127 911
138 258 300
420 73 336
319 27 39
143 299 777
281 54 967
491 370 469
484 280 691
197 327 542
401 9 473
70 57 718
207 317 510
437 156 590
206 138 665
499 485 493
150 124 141
467 294 853
476 280 773
183 31 552
94 189 367
238 239 557
259 292 247
187 363 122
480 351 964
234 259 790
5 5 275
134 16 662
94 25 858
364 419 854
224 157 875
369 190 169
249 475 636
491 78 717
464 305 972
438 363 50
40 342 278
411 410 540
139 231 373
274 79 768
213 21 283
393 13 509
374 332 742
68 427 587
119 480 648
246 77 457
129 368 481
238 138 856
32 344 888
85 24 907
239 112 142
400 94 509
346 77 204
260 153 682
398 213 911
460 439 259
375 229 39
366 196 353
420 304 285
445 207 32
306 52 354
107 412 358
373 103 712
211 446 128
382 332 721
449 438 883
267 69 930
16 151 926
176 25 200
72 236 314
282 307 564
71 153 419
164 122 869
496 454 944
447 71 562
313 53 37
350 130 983
55 271 622
314 480 48
193 272 815
483 473 767
31 44 341
129 307 929
426 205 169
423 48 476
124 322 636
414 380 140
362 454 850
88 42 151
194 262 609
285 465 735
149 482 952
340 376 367
50 96 680
7 206 448
291 303 101
128 69 269
384 253 94
421 103 762
463 491 512
336 127 320
294 425 684
330 391 668
323 431 191
304 329 437
130 181 440
363 237 662
259 116 552
248 216 915
450 288 724
425 322 229
441 259 10
108 55 67
292 398 219
86 280 643
442 335 729
206 380 943
256 189 61
355 229 982
479 129 945
361 194 933
114 367 456
285 372 775
130 305 979
369 341 608
93 35 119
220 352 704
406 169 643
120 420 435
483 21 396
131 230 715
54 194 951
419 96 352
430 396 390
371 201 989
462 342 501
271 140 39
25 361 543
104 390 739
161 0 814
297 136 441
255 491 37
111 365 42
398 280 395
375 281 37
171 462 897
270 164 26
107 39 986
142 177 654
355 452 445
298 4 897
63 452 242
352 121 563
222 304 236
185 235 304
144 357 264
320 458 895
418 132 134
198 362 996
37 117 614
33 377 766
97 307 601
310 229 33
262 36 597
498 148 997
248 196 708
217 202 10
5 261 205
461 365 691
118 286 123
336 384 465
34 80 945
38 449 527
461 236 516
253 237 556
71 442 195
204 338 123
74 122 726
484 113 846
310 226 20
101 412 985
71 447 759
93 350 49
392 365 531
289 51 458
396 459 122
476 212 751
471 179 687
471 338 854
214 27 453
294 37 619
6 224 702
60 92 227
80 90 824
341 368 946
32 147 315
189 491 652
99 397 483
9 64 730
25 81 527
253 76 528
178 64 300
3 159 979
2 106 995
339 236 152
422 338 129
457 64 727
148 444 914
404 126 895
479 261 440
404 97 547
371 117 685
266 203 772
200 222 801
187 393 783
112 394 331
249 31 853
169 395 935
49 55 92
477 493 363
219 340 474
239 287 792
367 386 877
145 95 433
237 10 123
55 191 794
270 83 258
312 207 313
408 383 481
278 74 625
416 188 781
4 397 783
408 445 695
492 35 130
465 384 254
396 36 985
210 312 449
102 121 724
240 180 712
342 441 392
54 419 382
442 221 893
45 397 420
415 17 411
272 213 391
155 351 885
368 294 921
342 290 350
151 491 99
289 24 568
450 190 53
142 289 828
455 26 820
191 287 564
245 191 423
62 275 950
361 480 542
478 439 351
86 346 684
207 253 838
193 406 493
98 457 848
46 281 230
48 213 355
384 437 995
264 392 807
377 256 295
202 283 229
121 12 929
474 392 725
245 217 900
224 77 50
496 397 55
148 35 450
365 482 348
176 163 592
173 109 981
491 391 568
7 308 354
78 122 407
259 63 53
304 472 565
121 15 277
146 74 211
80 102 814
242 356 522
439 130 120
388 311 713
258 151 955
334 371 754
260 459 161
478 408 410
172 474 235
177 443 911
169 482 557
479 16 745
140 390 384
366 460 765
334 62 827
64 29 352
368 421 518
381 449 904
247 311 483
151 302 405
133 359 269
429 161 80
251 316 896
333 436 233
308 57 498
233 426 136
19 415 521
492 17 167
185 71 540
435 263 711
272 265 248
455 444 867
255 179 526
91 311 815
477 255 112
21 93 492
185 70 959
132 143 686
54 43 504
246 412 656
285 461 66
291 98 423
403 19 121
462 298 697
359 38 161
425 328 56
213 177 349
261 108 485
153 63 205
375 302 144
289 365 242
97 350 967
303 115 626
271 128 402
94 50 49
276 196 684
31 212 440
190 42 551
52 373 956
13 263 546
341 362 791
314 45 479
11 101 460
380 79 557
74 343 994
341 40 732
401 451 314
304 145 357
312 94 607
73 274 181
79 245 747
2 312 28
104 395 657
122 89 953
94 88 563
183 281 817
272 223 828
270 134 824
123 392 111
3 115 595
175 305 743
35 487 493
84 137 771
74 198 252
210 25 827
35 151 993
236 93 528
184 300 222
496 279 617
111 289 324
141 159 248
471 70 27
455 356 202
49 230 82
276 250 18
371 216 704
375 65 533
431 303 822
238 200 36
165 298 490
360 310 651
196 485 708
83 428 419
127 460 60
207 369 312
109 4 200
468 323 729
112 399 816
119 304 875
202 423 406
165 27 709
393 95 726
127 475 794
397 287 856
133 181 344
278 481 442
479 137 714
194 438 387
322 128 73
300 28 773
126 270 909
167 92 458
230 251 361
237 323 436
178 97 263
418 85 424
121 80 358
159 203 46
77 45 19
498 189 818
206 333 346
417 462 652
486 285 242
300 129 95
196 234 48
216 387 749
414 351 984
273 141 112
168 311 114
135 451 500
352 468 778
198 346 552
221 115 527
178 488 350
261 433 946
5 107 755
104 269 981
402 180 536
124 349 929
39 54 96
1 240 685
365 392 507
432 309 336
3 138 736
394 85 645
381 61 249
403 244 325
116 88 402
386 495 109
460 54 831
228 328 307
392 13 165
120 47 872
65 324 410
431 298 358
471 220 845
199 329 517
384 25 230
383 70 529
101 147 199
36 360 229
137 92 555
406 294 374
194 432 390
35 151 365
220 391 783
290 459 317
42 105 681
499 304 164
174 26 529
226 363 704
410 210 46
383 381 410
345 454 768
201 259 451
342 237 878
433 132 330
134 259 870
273 313 14
213 396 492
137 106 314
326 331 462
187 466 28
442 181 753
87 413 865
150 452 851
211 414 898
271 489 828
327 447 194
80 268 92
105 81 768
15 492 578
187 409 37
389 385 963
214 190 293
73 109 556
149 200 909
95 172 365
53 154 94
242 471 880
228 22 49
44 251 44
397 5 153
373 136 939
54 179 60
367 98 147
87 40 387
87 172 950
364 70 873
181 15 202
179 274 139
442 108 526
330 349 453
162 355 602
300 357 692
333 387 360
226 6 381
390 396 962
124 157 705
137 197 99
236 458 470
341 379 45
66 122 910
216 46 882
175 52 667
405 304 214
91 379 824
85 75 639
94 325 195
190 98 949
63 332 500
177 205 901
121 330 415
339 156 331
186 154 648
271 270 366
236 394 498
216 247 112
404 21 887
233 424 491
198 183 887
198 437 516
249 387 18
115 368 272
380 116 587
210 94 790
77 389 225
232 364 94
60 301 41
429 292 584
470 210 960
298 13 412
114 419 361
411 422 252
233 284 636
358 305 377
206 71 796
250 273 756
263 374 672
277 7 222
489 274 858
64 200 398
405 485 635
35 378 298
107 294 766
86 211 520
452 484 820
96 299 676
27 120 664
138 337 110
205 224 243
263 456 736
42 476 438
218 124 985
153 346 529
152 121 95
4 461 80
204 211 309
79 342 730
109 222 192
72 367 111
451 56 287
183 406 444
217 251 388
126 132 576
309 164 410
31 287 299
142 469 18
469 393 151
446 471 749
136 35 562
279 397 15
336 482 67
311 86 116
18 340 124
135 286 875
321 25 188
160 367 507
268 389 103
421 179 985
64 360 81
247 227 935
246 448 57
184 266 990
168 308 211
495 234 727
203 463 859
279 49 750
423 185 320
58 8 396
368 313 44
26 8 446
324 236 265
370 349 468
475 184 704
292 288 590
71 44 346
244 29 338
364 183 122
138 138 85
246 194 366
447 308 903
321 275 512
306 119 479
224 451 66
184 234 662
270 138 279
478 377 364
441 468 491
199 431 287
410 47 674
182 185 283
307 488 744
146 411 751
347 199 285
14 127 931
120 370 842
329 165 74
313 341 851
17 139 968
341 101 777
136 103 99
338 340 931
442 423 669
233 291 237
313 417 379
214 133 764
261 345 184
293 84 715
2 340 878
270 33 506
272 69 744
392 179 700
353 470 893
223 181 616
365 446 472
47 296 677
411 462 458
498 446 532
336 156 452
437 151 690
219 300 294
419 210 106
252 362 171
210 338 405
442 486 561
444 50 129
459 271 781
401 163 680
430 50 894
47 71 731
63 453 484
487 119 531
479 223 551
157 51 470
17 113 642
363 102 633
417 159 347
199 292 454
59 35 977
117 102 969
79 259 460
7 222 432
44 328 553
477 240 253
211 395 622
359 361 366
386 122 99
159 292 464
142 237 62
107 50 654
236 261 892
144 263 234
428 179 760
422 43 1000
372 315 403
372 181 340
7 478 50
455 490 579
451 384 609
95 424 779
358 487 935
83 246 547
431 363 95
55 153 552
317 135 580
86 497 974
194 104 221
38 116 285
188 129 79
246 454 209
424 300 64
315 85 273
335 479 84
71 214 204
296 335 818
199 243 851
123 434 537
190 465 916
37 117 455
41 420 924
494 154 263
436 10 260
91 27 902
415 170 599
219 315 354
232 425 293
137 122 212
461 49 982
227 76 953
118 15 919
95 44 111
493 451 404
422 293 986
478 456 111
53 348 504
236 441 522
357 118 237
165 128 127
339 355 278
253 456 334
395 474 100
205 24 764
263 76 955
43 368 139
22 19 207
254 115 509
278 309 711
301 110 355
2 408 301
143 199 369
13 45 836
272 144 579
461 338 878
256 85 741
174 368 173
267 17 763
283 24 823
359 499 496
263 35 224
389 312 967
225 151 633
439 456 890
366 329 257
9 431 871
362 433 886
362 164 356
174 118 841
138 267 553
359 493 329
441 2 591
187 414 836
481 270 297
181 422 126
347 264 740
44 123 395
450 13 323
354 423 823
99 220 729
188 255 260
453 24 789
375 417 92
214 85 936
68 295 609
482 74 368
152 155 501
76 386 615
424 471 626
82 425 871
21 297 756
172 399 777
281 385 170
474 435 999
250 104 476
53 491 20
254 64 761
181 284 743
486 52 65
317 82 252
439 186 862
260 391 782
95 110 496
297 143 832
487 112 855
424 71 662
338 80 995
214 422 312
93 178 715
354 158 378
250 396 687
346 297 879
182 251 718
155 376 297
352 243 651
207 84 341
100 321 489
29 422 83
322 278 875
317 207 756
164 336 515
498 114 322
346 411 112
138 243 13
422 168 685
124 183 609
389 124 636
378 0 658
463 394 818
498 40 459
53 422 991
187 472 574
413 200 334
23 439 273
288 406 52
137 125 727
171 452 670
382 308 227
88 363 992
330 462 199
27 289 874
103 262 223
127 75 902
114 205 313
300 178 766
486 480 741
179 196 278
292 272 402
253 427 653
63 409 399
165 370 42
484 29 295
339 378 130
228 56 821
476 407 523
68 31 46
300 154 927
177 20 964
224 101 44
86 51 348
294 240 998
184 243 962
172 461 314
302 371 530
17 196 266
38 123 565
401 441 283
118 290 567
183 2 594
98 14 667
248 302 990
50 320 177
172 147 980
149 437 244
450 256 143
69 173 430
253 7 518
266 66 392
166 78 78
399 372 949
140 285 44
294 90 273
400 484 21
248 489 121
126 203 135
172 495 683
75 112 298
65 430 323
67 477 268
318 482 155
235 67 742
122 274 383
344 482 193
404 215 624
347 57 928
431 397 944
187 57 784
90 458 310
252 255 114
323 411 113
27 366 910
297 140 457
173 181 169
48 170 193
156 322 811
146 282 844
169 177 992
421 300 251
481 58 39
345 70 650
388 90 947
41 476 442
490 427 701
202 107 136
472 148 834
181 268 886
223 388 766
173 333 166
452 421 620
201 467 79
74 65 410
379 284 158
422 454 45
90 231 703
44 173 321
80 205 411
317 296 404
175 493 113
266 289 622
379 447 736
401 141 444
413 0 704
355 383 176
287 428 235
140 5 62
256 434 644
161 280 342
50 35 309
163 36 195
9 216 636
87 317 415
407 326 481
461 150 828
490 429 295
151 334 393
355 226 411
257 140 711
104 381 536
80 181 974
32 100 191
318 127 391
496 82 317
190 363 835
394 169 970
8 36 814
220 355 421
96 197 85
335 299 472
164 443 230
460 350 326
350 264 459
8 135 934
146 229 900
92 416 11
377 150 822
60 434 525
159 299 269
223 175 591
408 76 416
341 107 799
233 302 324
323 266 723
200 397 781
400 50 406
139 364 703
350 74 901
446 401 115
51 37 319
12 462 448
149 354 593
205 126 633
433 316 558
395 369 571
72 92 845
355 23 989
167 366 870
174 288 653
2 223 589
425 134 603
362 414 969
161 262 879
433 382 537
202 289 296
307 176 169
381 250 566
139 467 382
121 277 646
123 11 110
224 318 868
118 372 506
310 19 391
98 448 288
243 246 415
125 365 245
194 103 94
250 486 349
38 482 380
72 157 375
393 76 321
3 4 429
189 127 979
139 96 332
230 329 679
89 362 124
73 498 848
228 337 488
458 475 799
292 160 112
493 86 274
262 218 629
379 127 900
430 271 970
450 8 340
439 230 374
254 387 843
15 160 460
10 399 96
277 165 928
273 175 758
244 372 592
497 11 920
407 362 95
277 219 278
144 476 402
244 183 758
63 238 534
106 177 949
407 262 708
318 116 258
26 26 408
498 459 762
463 209 629
245 110 983
252 235 385
36 328 231
447 86 771
4 265 945
201 64 123
366 264 64
205 80 662
173 412 100
430 236 95
488 254 556
335 342 96
391 214 513
35 498 988
434 380 849
70 359 974
48 279 881
238 372 899
182 261 426
396 291 411
195 164 164
164 338 527
442 273 995
250 153 565
458 414 908
26 123 692
404 120 37
92 49 558
346 272 513
191 328 53
241 221 474
178 391 421
110 300 955
67 156 321
405 349 681
403 257 487
388 88 724
130 391 273
101 155 318
493 123 435
59 325 355
449 89 944
298 242 281
345 29 415
53 354 853
233 294 688
397 472 460
487 275 930
89 455 147
299 377 565
74 483 889
413 306 558
97 413 788
419 42 700
285 255 17
16 122 770
78 271 209
329 407 645
358 390 567
470 118 349
432 242 522
396 142 87
496 414 578
369 75 298
228 328 193
134 49 576
262 163 698
123 438 341
75 216 783
205 403 385
425 232 192
55 100 410
52 26 588
249 424 651
310 313 331
138 400 902
27 147 91
179 75 936
347 107 816
86 491 880
485 263 844
88 13 76
57 78 885
345 263 48
266 338 128
196 332 272
202 171 414
177 175 686
271 338 564
152 300 400
240 356 140
224 95 838
193 374 95
181 180 189
75 149 54
455 258 696
298 92 50
279 109 768
353 466 812
473 168 521
33 34 277
165 413 173
164 315 821
25 455 334
216 481 885
286 129 420
303 243 693
84 315 965
281 230 894
186 254 273
330 381 580
312 363 805
137 1 846
8 259 487
411 342 695
474 412 459
264 435 650
366 332 660
367 43 965
336 128 694
485 383 22
190 136 843
219 54 314
414 244 765
219 433 12
242 89 505
104 388 405
261 4 222
85 99 789
202 478 320
27 467 256
82 94 842
412 50 168
246 494 642
442 442 175
33 457 435
126 145 326
338 138 199
205 496 653
325 181 207
337 287 836
133 76 967
249 64 878
468 426 135
217 26 773
445 136 73
288 190 880
8 382 831
377 399 771
339 213 592
89 103 934
399 375 191
462 4 475
352 110 363
385 273 712
216 377 988
381 210 25
368 355 459
464 254 415
219 321 385
294 83 529
52 155 44
239 87 365
212 251 446
4 276 321
152 240 635
287 417 176
217 198 190
85 492 21
322 456 408
74 272 348
146 344 901
95 410 96
115 185 464
85 480 759
435 230 990
64 238 929
231 415 148
185 29 852
341 281 313
122 253 401
116 161 112
375 404 914
401 27 131
134 252 362
251 244 535
398 495 333
430 385 575
282 34 620
155 398 312
177 187 685
205 9 148
474 140 610
316 152 211
298 243 388
439 492 255
114 122 125
459 301 528
135 161 160
121 429 609
101 371 340
33 37 112
471 20 313
493 259 319
444 173 52
177 157 786
192 56 191
459 332 765
337 317 608
441 57 34
286 481 433
45 2 275
290 241 15
156 429 452
335 335 301
165 7 367
100 450 397
68 352 823
135 195 756
226 206 659
282 340 890
23 362 109
106 405 500
370 79 369
240 180 100
483 234 937
339 352 458
253 199 366
132 396 807
196 89 160
89 167 586
482 451 571
491 269 948
47 406 754
377 61 569
455 282 863
370 79 935
390 88 811
388 57 53
24 20 668
304 101 180
275 251 932
432 96 999
439 464 904
289 442 948
376 417 48
405 44 144
55 419 539
52 179 48
240 244 986
117 11 876
128 296 296
75 376 228
445 243 800
403 87 218
118 83 168
378 61 629
112 296 883
211 246 570
380 194 682
414 211 846
395 480 617
53 313 373
156 406 82
80 279 47
51 367 120
260 250 819
59 122 649
47 61 588
173 0 573
31 185 506
254 378 306
86 415 637
55 475 188
489 41 669
96 118 59
87 1 700
205 145 20
321 247 795
45 90 114
46 254 721
114 323 54
225 296 583
478 142 336
477 147 803
387 265 476
181 22 590
459 236 217
443 66 876
415 468 807
63 116 728
56 273 421
9 64 757
314 480 181
150 148 24
134 358 390
74 269 662
115 203 947
485 457 12
9 471 963
227 125 351
29 182 210
334 310 472
62 248 34
467 221 960
397 314 155
483 52 458
384 415 568
61 264 970
442 5 984
323 438 934
111 356 466
471 275 780
63 465 892
59 88 806
15 267 783
9 483 510
325 120 520
355 421 428
336 369 723
277 181 440
113 322 158
383 3 867
195 120 956
133 315 781
404 167 973
288 325 681
476 34 144
356 359 522
295 52 576
221 373 36
42 62 313
406 368 406
465 168 265
378 148 833
76 495 271
265 9 215
213 326 998
164 269 660
85 296 19
347 331 219
294 221 487
440 375 965
473 8 777
7 189 138
233 483 554
378 195 114
413 113 270
170 417 133
391 411 182
144 303 553
35 229 763
184 224 898
420 100 731
73 36 251
375 397 634
167 405 268
93 235 532
95 213 782
133 342 844
445 209 349
118 369 434
29 53 679
467 390 932
444 132 383
261 66 413
479 407 337
323 309 802
459 184 257
245 378 413
386 379 512
367 357 303
352 333 304
382 493 289
444 101 249
325 46 447
331 448 657
462 452 501
127 9 639
183 255 672
353 163 81
102 432 319
156 425 779
482 144 532
264 28 511
414 424 494
261 93 361
280 426 543
52 375 574
148 438 821
135 425 713
360 213 767
469 462 696
493 328 98
285 320 637
323 295 51
43 458 482
368 392 285
18 113 715
21 292 862
202 494 249
489 368 960
399 272 125
100 396 528
253 235 246
183 445 265
324 233 203
449 72 859
197 319 253
198 37 986
36 196 945
394 51 994
417 433 815
277 110 946
271 64 813
105 395 542
388 339 870
356 478 58
360 308 522
491 79 710
160 278 720
287 103 795
147 188 725
310 307 283
319 357 954
39 408 558
242 104 36
299 326 617
59 333 152
340 168 815
189 265 248
126 112 641
115 108 22
444 41 535
495 98 176
122 491 723
167 387 454
75 107 555
175 186 68
458 245 249
66 214 245
407 124 979
196 474 369
348 98 785
330 28 513
210 238 772
166 338 992
65 23 511
346 287 210
183 456 335
451 142 607
132 256 795
414 143 228
58 125 335
405 279 586
130 212 110
178 468 345
353 114 821
229 29 463
434 291 338
290 489 336
445 151 310
74 421 325
429 105 324
498 43 316
215 248 292
372 198 140
479 124 538
164 418 206
23 15 161
41 176 292
453 416 595
57 88 576
139 205 443
21 356 401
118 48 81
6 159 159
225 54 255
274 175 102
42 376 54
335 96 304
247 425 338
474 344 234
460 63 369
333 193 550
361 234 917
154 22 91
320 345 577
291 388 285
436 232 429
340 32 642
33 348 430
480 438 896
287 478 857
399 185 676
52 61 154
338 307 665
106 334 384
55 35 648
7 474 863
10 349 707
351 197 728
107 63 878
240 260 800
206 248 675
164 107 123
96 428 484
416 480 462
170 333 790
13 191 916
81 47 116
147 273 127
27 112 168
441 410 110
184 51 394
410 40 96
336 191 803
303 184 650
186 76 58
157 314 389
0 65 822
118 260 587
436 431 50
273 87 736
468 437 748
335 374 667
337 311 522
278 311 589
172 59 172
319 74 446
334 329 277
421 153 994
125 219 105
182 201 955
394 448 749
172 415 85
276 130 829
400 50 469
332 296 249
251 455 668
44 105 89
299 53 691
449 169 194
261 436 709
348 144 569
436 162 314
468 417 115
11 279 438
481 309 808
31 256 728
300 6 168
112 238 224
126 52 49
342 402 363
0 391 325
194 266 505
349 415 275
94 439 957
336 202 419
155 79 440
404 409 268
14 268 745
290 329 169
15 169 365
26 421 231
14 330 704
256 432 806
116 91 680
341 94 814
53 236 47
139 401 761
302 340 849
61 5 373
276 158 903
98 54 395
119 60 690
70 435 627
495 128 236
472 488 784
209 52 446
328 7 143
192 325 80
233 333 653
204 240 640
24 226 638
353 114 407
109 224 125
53 150 491
483 455 230
20 117 800
483 492 567
1 44 790
124 111 48
66 103 559
410 276 78
202 188 453
74 34 999
277 30 825
258 5 95
497 420 644
226 407 513
15 350 108
212 155 598
263 156 754
84 129 440
319 388 308
234 328 61
409 221 985
176 301 951
287 374 247
67 408 712
398 197 600
47 498 508
343 53 782
226 318 580
88 38 866
237 377 777
145 43 202
380 285 279
428 413 984
179 237 20
290 490 202
224 41 636
467 126 688
341 381 914
82 464 130
491 443 773
450 46 434
208 175 99
242 6 14
169 392 314
17 304 829
261 331 96
287 9 445
430 276 904
120 119 252
314 125 889
70 478 388
299 493 22
70 33 313
176 372 387
317 290 19
75 127 957
92 49 952
360 116 649
239 71 658
47 261 653
237 421 185
459 332 911
236 188 951
41 130 663
170 413 326
391 142 391
303 103 908
245 496 864
182 50 843
279 388 299
466 387 126
224 419 699
171 69 543
210 79 855
382 180 229
2 261 242
1 11 134
9 115 437
187 182 821
133 131 206
116 352 882
255 323 900
66 103 267
486 46 533
191 330 656
22 494 767
73 147 215
187 430 429
433 194 556
42 360 915
449 139 276
143 53 165
430 105 503
443 452 929
31 161 789
499 66 395
287 404 64
118 474 712
459 8 740
172 59 845
418 376 15
331 319 730
122 29 263
239 313 592
82 408 573
367 112 263
336 149 694
36 464 210
19 165 587
318 274 393
392 299 743
315 279 150
22 479 979
3 91 798
28 344 946
153 107 919
23 449 114
273 432 472
413 380 756
149 442 340
322 405 683
392 472 273
115 182 357
103 340 560
162 269 872
150 313 685
46 45 956
10 77 286
109 271 609
250 342 563
210 303 600
49 413 783
10 317 945
103 441 681
2 449 146
184 205 386
217 235 954
361 340 762
216 1 839
257 277 150
25 354 776
126 349 68
17 212 311
86 34 67
45 316 62
354 49 422
278 48 708
25 288 29
48 197 395
1 93 694
223 444 831
65 438 650
440 102 989
420 350 85
193 475 534
214 104 498
110 439 922
103 284 576
15 416 855
350 163 563
176 36 394
463 265 405
270 58 81
423 412 255
69 171 14
153 36 175
116 335 745
144 331 976
307 399 510
23 495 582
492 28 581
126 436 668
430 76 844
10 299 519
243 81 790
386 71 826
357 11 826
116 212 698
441 32 658
497 224 582
488 44 901
319 340 843
327 208 322
477 120 618
263 405 744
391 330 916
498 120 519
426 421 634
345 91 176
472 245 365
377 497 828
24 230 462
360 265 424
324 425 535
193 438 728
96 243 286
400 22 780
496 427 186
41 22 176
487 55 70
222 480 953
117 121 838
407 213 451
499 300 869
416 482 397
363 108 348
60 408 677
429 207 265
155 196 762
226 385 228
114 334 432
27 403 175
483 393 80
210 217 869
383 310 790
260 261 304
11 155 317
389 72 879
131 408 727
150 224 986
76 296 901
276 18 916
485 193 487
435 302 884
132 135 245
195 418 905
250 490 418
89 384 317
430 105 238
115 73 458
105 205 829
88 357 268
374 313 882
469 372 330
252 148 491
328 371 25
404 237 720
255 372 792
108 334 966
63 7 47
289 211 913
64 408 22
152 69 575
265 137 706
300 184 824
393 113 99
492 93 600
145 402 983
298 302 852
471 412 16
108 439 582
64 447 22
2 33 54
2 154 31
421 356 910
40 143 407
436 271 84
401 173 619
465 374 927
152 73 204
283 379 992
26 328 276
307 392 74
231 42 462
173 310 993
130 194 499
211 0 225
462 71 671
206 451 590
111 247 519
133 329 931
292 195 289
285 367 162
49 296 302
255 287 256
342 149 249
221 278 317
427 61 107
417 217 802
397 53 82
438 496 411
164 130 908
483 286 499
238 328 54
310 358 49
400 337 274
489 110 658
396 488 498
396 401 381
328 196 403
130 256 982
193 297 620
260 375 214
486 483 766
372 281 916
319 265 658
455 337 765
133 317 366
62 347 219
114 293 573
56 417 474
76 258 559
215 467 653
406 353 88
153 89 371
306 315 946
140 40 231
93 186 250
201 181 422
245 405 406
129 211 618
69 343 468
234 487 942
333 375 843
315 445 539
379 439 39
44 139 492
146 136 226
322 116 673
230 99 79
25 126 998
477 363 31
243 372 856
433 319 551
365 490 933
126 414 977
265 253 883
459 442 30
481 375 647
259 498 612
299 487 152
122 278 105
396 423 259
17 262 148
409 492 781
439 294 327
236 285 68
309 39 490
265 414 402
310 182 254
245 85 407
402 131 752
325 121 651
82 340 102
304 497 275
213 268 118
342 186 308
315 318 283
43 250 826
68 248 607
75 367 522
38 56 882
281 499 863
379 402 864
109 378 941
458 263 712
146 43 304
166 118 783
110 5 277
