1000 75000
39 629 415
22 547 939
787 682 897
414 991 948
897 174 566
898 367 883
195 763 56
773 581 105
511 850 357
125 430 651
465 93 492
647 147 97
914 586 204
532 563 266
22 209 224
735 414 515
418 357 473
809 807 133
493 234 180
441 315 140
43 322 875
481 50 529
490 251 681
4 350 423
895 582 611
363 976 74
167 218 166
312 131 749
323 361 518
605 720 175
12 498 34
127 926 878
583 105 306
366 894 615
753 272 176
609 138 648
78 525 381
422 673 786
671 438 987
723 570 976
946 338 430
236 667 376
900 52 487
520 99 726
567 650 186
409 359 179
901 233 234
142 379 37
38 647 227
494 75 115
371 771 656
607 770 239
529 980 672
611 429 562
526 823 23
737 243 40
924 883 39
628 544 745
952 688 891
191 61 487
817 736 931
265 884 454
846 795 685
655 229 221
338 172 887
944 46 847
777 564 950
45 681 180
290 759 30
960 381 122
505 710 493
703 975 721
289 646 132
351 146 566
50 950 635
679 830 253
229 947 91
867 819 917
426 84 569
964 709 954
376 957 810
448 973 675
694 449 410
46 601 162
9 782 779
229 998 995
428 214 998
558 28 85
309 396 768
17 525 981
222 229 372
358 154 872
930 814 600
616 40 888
822 733 599
157 469 167
297 492 29
478 619 555
523 184 107
636 810 557
346 147 92
950 21 578
395 814 412
723 162 338
331 589 835
316 757 475
220 419 444
108 272 242
854 846 664
312 819 264
988 628 657
392 800 520
871 166 709
140 324 913
739 800 567
607 615 446
531 513 33
871 173 728
646 414 312
521 988 538
586 67 211
866 813 739
921 646 627
240 392 292
952 619 994
784 23 794
645 669 264
741 815 22
433 220 440
757 226 280
391 4 275
607 214 954
699 169 572
919 647 884
209 534 362
792 537 420
404 760 358
642 54 471
708 50 651
572 904 595
777 458 520
773 598 502
905 131 227
641 581 839
408 400 71
220 360 76
301 633 98
817 112 736
467 171 127
61 762 120
870 440 689
972 534 836
190 121 718
583 227 96
930 502 384
320 215 923
697 639 985
116 94 598
379 132 517
84 348 534
836 858 814
244 9 70
974 717 681
515 743 157
530 44 677
807 759 731
70 218 719
211 98 148
208 45 438
265 50 385
252 977 892
636 632 565
295 220 257
547 921 501
366 881 34
971 488 666
346 655 415
12 898 594
126 621 999
512 598 518
397 906 890
984 778 445
516 999 149
464 504 772
449 155 336
303 528 616
333 933 237
772 715 713
513 524 218
497 111 10
163 879 222
555 13 29
723 341 740
242 417 468
675 844 891
508 514 441
16 195 315
201 407 147
789 588 696
49 755 547
30 81 530
478 237 507
12 753 105
295 217 228
799 578 343
39 687 157
430 108 592
763 530 277
537 570 131
562 589 423
378 768 459
267 8 624
162 758 525
221 358 122
467 888 862
266 603 28
268 747 131
473 841 527
33 573 571
581 529 468
41 956 565
230 155 335
900 873 98
396 803 869
926 251 160
290 20 125
82 913 19
81 803 130
131 180 688
976 365 796
435 12 779
792 826 574
480 107 262
914 913 592
403 226 259
543 793 94
306 258 932
854 982 747
102 436 625
163 839 351
406 593 183
442 3 195
230 358 339
508 92 117
481 133 546
803 320 261
992 225 616
294 352 307
390 285 892
252 650 264
331 914 965
487 846 327
344 815 523
79 29 683
323 175 475
10 573 205
787 745 833
425 550 931
678 709 947
524 954 264
680 743 204
282 570 158
975 84 327
63 971 42
104 175 133
307 693 816
133 508 983
451 578 502
278 943 491
614 830 649
813 125 272
297 378 485
758 619 245
52 893 684
878 325 390
303 735 388
239 737 368
789 243 286
823 494 247
439 812 547
750 776 685
439 958 151
209 265 148
915 517 12
861 145 988
719 112 374
591 433 168
513 417 749
581 986 816
428 465 379
245 781 739
265 695 836
499 479 31
425 96 887
894 728 734
789 527 484
346 458 433
294 722 535
287 65 142
605 542 402
587 454 667
477 158 647
53 501 33
853 915 168
468 392 630
998 709 312
730 513 713
472 975 156
366 34 663
632 75 820
655 687 144
505 137 268
139 437 17
828 845 160
764 694 394
601 952 526
422 241 922
7 715 993
708 915 334
151 470 853
725 445 406
39 188 396
525 14 407
913 314 616
555 132 658
465 545 809
568 950 152
98 194 952
430 982 810
258 51 559
357 232 206
385 932 84
204 417 366
900 114 164
681 136 220
169 260 749
793 497 773
854 507 381
48 286 346
547 946 653
286 979 855
315 779 561
338 806 46
392 849 689
289 240 584
736 811 420
456 412 882
955 956 484
747 694 667
911 167 92
880 277 434
0 454 574
287 835 189
414 536 863
27 56 759
547 602 211
454 612 283
6 997 897
55 887 416
853 431 28
751 163 207
990 83 323
973 474 698
8 976 133
253 794 210
796 677 315
156 52 558
100 989 414
659 549 174
534 496 631
625 358 809
417 68 208
902 524 763
976 396 295
350 402 165
511 22 207
992 696 766
696 56 711
648 971 700
955 655 534
285 997 91
952 87 715
527 699 768
64 217 340
420 466 72
501 68 401
489 266 581
803 890 352
551 957 782
587 790 520
404 366 749
799 450 282
476 166 839
483 477 221
107 327 470
485 729 404
686 147 770
943 911 583
410 269 259
377 235 257
197 143 951
181 341 519
474 340 602
944 320 882
203 354 439
297 330 422
535 994 943
747 964 159
901 403 503
655 354 420
710 225 441
766 950 613
745 957 485
563 599 939
806 353 714
579 750 908
492 101 872
697 76 692
974 458 720
470 400 824
374 672 874
446 925 566
215 216 934
529 179 764
266 127 758
548 206 572
657 532 629
718 532 600
238 785 26
1 866 326
114 302 291
123 986 779
367 737 95
275 255 197
166 357 395
40 532 89
411 457 775
51 168 677
616 534 733
229 212 659
445 261 697
384 754 175
178 257 904
17 325 486
132 931 138
336 774 629
956 914 508
757 729 826
551 446 759
787 395 875
497 580 764
314 208 645
195 473 966
274 373 532
284 249 634
829 304 542
116 288 164
900 102 656
731 264 72
875 912 624
857 46 636
460 464 331
833 288 59
907 528 517
794 560 789
361 700 338
749 549 771
561 448 623
314 495 457
949 521 56
805 703 800
246 363 988
773 210 25
813 323 798
661 574 963
518 369 785
594 142 123
531 979 514
384 87 512
275 883 807
557 813 937
342 769 729
438 899 493
27 615 956
615 301 475
404 286 14
421 582 599
909 451 880
967 43 628
177 794 887
413 87 696
802 59 434
143 324 229
992 546 624
287 26 388
497 826 45
710 744 323
742 701 192
875 764 126
439 488 696
638 445 624
489 222 604
274 683 897
712 193 621
563 694 796
728 762 437
586 545 887
588 875 875
902 790 635
24 907 323
416 875 842
608 252 773
697 645 19
692 199 877
602 927 335
146 519 683
580 516 101
316 166 577
24 889 471
403 127 730
510 766 739
774 385 316
767 39 331
981 987 811
814 110 620
643 653 481
808 431 21
976 616 40
114 725 855
649 199 21
725 474 923
106 823 112
182 896 756
730 306 900
824 786 407
18 23 568
386 517 929
293 699 256
199 684 97
873 356 677
361 566 64
403 754 910
733 100 316
654 641 979
986 439 125
484 528 569
390 509 987
386 792 969
417 786 722
372 844 95
434 885 53
408 754 510
729 69 776
447 256 92
409 688 518
217 242 640
88 426 594
425 736 965
415 52 97
542 403 483
289 456 299
576 569 630
903 53 564
32 211 829
671 770 545
488 600 615
562 736 157
430 754 620
238 228 548
641 943 569
874 459 137
480 261 759
699 43 79
947 418 841
886 795 110
768 960 722
85 438 853
809 921 353
33 281 496
585 610 464
834 910 509
850 592 178
693 395 712
205 366 648
675 544 323
246 381 756
731 705 741
509 305 708
531 666 462
722 211 724
103 481 173
676 246 100
666 845 818
475 314 952
776 466 285
928 66 845
22 718 673
750 684 355
846 524 814
571 336 486
71 134 110
622 941 148
28 958 87
787 780 714
864 800 623
347 437 659
306 829 631
774 221 175
65 119 469
716 745 608
825 715 474
407 430 288
538 340 947
417 492 602
100 27 600
460 644 623
888 890 401
979 722 700
367 720 322
760 777 749
74 318 436
763 629 16
599 227 892
301 117 334
774 979 498
404 135 652
170 98 530
53 850 443
582 625 83
176 862 876
215 619 748
643 612 307
300 478 961
179 712 664
165 641 311
938 344 508
59 998 905
487 143 738
167 880 649
80 697 84
118 961 854
257 304 811
691 636 554
278 478 47
395 388 566
767 626 239
758 406 281
557 507 606
164 404 283
655 297 376
842 61 260
923 17 245
304 162 413
366 413 347
228 576 588
627 145 670
648 922 976
158 284 159
334 412 114
484 118 990
679 116 494
389 587 899
455 641 828
807 550 58
161 355 949
352 379 203
820 875 760
416 17 224
607 598 178
456 86 522
723 552 69
990 697 49
436 727 393
43 252 423
965 926 972
959 581 924
581 188 484
904 878 585
175 805 331
385 243 524
421 132 891
153 223 768
662 860 159
131 20 362
324 614 103
273 460 918
468 802 559
703 808 949
881 56 79
181 415 914
667 766 477
45 708 483
116 909 321
924 51 501
902 733 292
905 86 132
315 377 388
59 67 831
500 534 617
556 449 257
856 321 252
459 168 417
648 980 630
588 576 547
338 143 33
406 716 304
226 326 944
280 688 813
823 825 624
272 733 897
719 947 518
177 604 380
959 590 790
958 721 745
133 610 60
235 492 843
551 418 766
498 32 893
261 598 633
566 10 715
253 604 122
582 534 510
608 129 78
510 750 646
430 887 987
197 711 934
111 935 602
224 856 92
981 447 587
212 897 958
298 28 539
187 86 378
920 625 768
753 369 145
819 561 232
168 856 65
607 728 754
462 544 434
676 972 177
262 649 633
788 308 774
867 812 929
965 386 169
177 823 327
484 166 587
416 228 687
790 162 389
144 600 649
154 279 729
959 75 564
995 132 621
600 965 345
324 497 242
680 612 953
766 184 953
805 763 16
615 827 567
836 474 27
993 736 717
666 391 472
588 277 392
924 778 138
889 84 329
537 209 730
948 883 139
657 215 577
383 21 538
937 4 941
133 934 715
791 370 656
76 35 368
533 145 305
974 558 60
800 17 639
167 632 214
149 726 449
320 161 740
768 160 164
939 758 107
249 943 457
535 538 754
37 664 11
182 659 54
723 490 862
490 913 861
635 996 342
731 900 363
17 274 255
40 860 574
518 108 535
44 338 402
773 404 188
51 279 993
843 365 57
233 461 22
608 631 401
623 650 897
671 736 544
112 864 165
762 506 218
427 742 88
500 863 75
818 958 882
293 144 354
724 878 206
576 431 242
676 562 428
180 304 731
880 664 814
390 831 207
426 262 240
689 586 370
877 921 885
353 537 845
738 425 409
143 292 266
359 341 390
20 814 524
466 46 567
390 702 853
142 750 450
915 334 679
541 706 339
489 218 140
228 758 19
195 653 615
647 372 445
259 373 180
758 536 499
587 950 561
627 92 848
594 992 343
994 738 545
256 19 609
6 336 848
831 256 877
874 105 120
754 970 930
711 826 479
476 62 590
546 49 10
351 822 608
420 245 564
731 524 580
287 499 483
780 205 31
875 240 32
314 108 616
296 847 832
826 570 780
936 305 470
837 437 631
569 72 916
183 559 979
181 63 785
694 518 12
596 899 657
251 740 320
261 67 184
321 640 750
68 828 200
395 486 346
299 419 325
494 207 83
187 183 324
960 616 167
141 639 628
434 415 120
35 961 248
710 167 868
953 204 160
416 738 954
653 259 357
263 540 832
243 384 765
529 334 994
921 847 932
827 856 963
99 444 50
552 744 474
467 154 162
315 168 813
45 637 606
725 576 151
735 875 132
301 702 415
716 709 962
737 761 755
831 790 537
312 383 373
280 184 119
202 742 212
656 906 177
845 437 382
945 691 403
163 245 199
131 967 581
68 623 215
793 112 545
206 319 628
286 36 905
949 642 359
824 193 741
559 126 230
727 569 94
745 737 578
518 441 347
737 982 522
163 668 736
142 287 802
691 204 688
713 710 685
306 611 694
547 133 968
630 422 344
647 137 65
759 413 489
809 657 239
1 809 775
624 747 870
634 683 196
407 606 317
836 890 223
687 421 706
238 396 675
258 822 598
7 16 21
563 950 831
956 685 455
99 47 217
505 212 966
956 963 23
23 317 61
402 780 426
955 468 375
956 505 721
993 218 893
606 53 40
711 600 571
620 581 454
740 761 250
905 977 724
900 32 355
361 509 762
184 322 411
343 972 283
759 948 855
551 454 169
36 636 229
496 825 687
589 542 984
280 322 886
917 421 100
596 690 494
118 864 376
985 784 496
233 978 929
479 476 38
967 560 544
38 919 724
386 692 336
378 901 740
163 475 79
75 307 681
775 361 826
208 682 30
893 758 540
144 752 281
685 152 315
40 864 586
786 19 641
251 286 277
885 389 35
980 365 534
126 719 822
274 236 880
730 694 49
75 183 168
241 716 695
441 102 429
743 556 188
660 719 822
599 387 245
622 118 813
877 546 864
675 730 869
136 746 581
625 411 814
973 960 235
840 651 651
733 842 570
362 884 924
188 89 84
446 558 859
364 593 389
526 374 137
890 240 86
421 288 681
359 561 446
7 318 699
615 10 811
526 177 558
16 274 709
407 243 344
56 454 921
491 68 104
48 154 648
913 591 429
197 23 895
527 219 260
403 823 550
246 792 80
455 143 182
503 344 416
133 63 147
990 151 954
26 8 50
850 917 760
729 457 935
902 914 87
340 824 364
174 803 475
266 296 754
916 124 372
802 736 862
523 138 400
467 203 86
349 927 451
31 846 424
456 944 922
228 11 375
237 51 535
608 546 205
55 994 548
678 242 246
1 112 303
561 805 420
375 895 641
658 658 19
941 294 432
291 951 199
691 517 136
937 17 157
462 618 174
525 336 746
712 793 509
989 270 768
346 789 754
701 920 289
201 160 973
762 798 492
306 992 955
873 891 36
396 475 830
30 581 201
337 6 809
904 690 50
727 87 117
618 630 669
209 201 494
974 401 680
559 880 511
253 711 588
77 838 840
160 636 552
414 639 448
430 27 657
578 352 271
708 909 339
146 705 506
441 956 259
561 886 940
739 806 732
128 529 480
791 191 851
542 154 546
191 403 752
98 26 797
667 468 891
311 756 802
714 553 651
73 447 452
969 516 835
529 643 672
950 227 648
655 82 167
183 874 726
281 359 304
920 220 478
45 599 663
527 750 383
338 466 711
955 642 582
948 199 216
431 366 359
873 316 233
483 811 387
823 238 663
496 923 384
632 153 387
647 916 773
963 443 528
63 659 581
179 610 460
234 461 573
406 818 529
223 156 149
764 717 348
235 251 86
274 397 811
793 392 138
545 526 385
153 573 470
12 892 801
770 512 805
173 460 387
423 361 327
258 138 732
889 240 262
912 839 549
45 645 585
341 779 533
789 771 238
825 740 925
166 916 649
484 270 924
652 507 542
853 258 324
181 798 130
972 933 459
997 296 103
174 982 317
760 977 775
137 219 610
485 181 303
777 199 123
801 324 827
101 431 234
879 114 176
457 768 872
500 850 972
72 979 637
403 165 367
513 515 871
387 880 879
623 17 154
697 183 523
870 520 126
851 146 102
122 650 892
277 756 210
709 901 508
735 758 410
689 332 342
866 413 757
552 858 576
976 972 658
339 775 877
780 18 165
862 486 979
742 413 820
196 873 730
960 770 784
226 283 269
733 374 331
412 40 207
462 880 257
233 822 78
774 231 237
903 403 524
25 268 806
569 960 42
835 879 927
434 404 662
142 284 830
687 506 220
42 599 110
230 459 452
627 697 898
760 430 269
704 689 422
586 949 191
104 689 141
890 227 155
146 279 927
332 855 575
587 528 422
947 180 585
697 699 617
270 270 981
548 576 768
553 48 567
917 754 18
329 105 216
130 684 115
696 332 865
508 366 248
632 843 701
783 164 452
425 410 84
664 169 985
507 645 649
695 448 565
805 8 423
917 347 55
904 733 767
630 829 748
880 339 834
590 775 660
806 11 274
359 803 40
653 515 643
118 211 616
692 732 844
384 95 249
920 461 234
396 593 311
930 734 735
565 361 516
114 766 606
567 975 239
601 813 160
233 219 95
108 311 502
851 168 210
795 348 19
912 877 553
680 935 746
818 353 654
229 504 747
213 83 259
605 245 766
315 981 707
658 965 678
949 168 412
578 666 319
878 906 893
624 846 319
487 185 480
440 929 433
273 348 126
744 190 697
779 790 714
563 338 447
203 36 275
721 438 477
97 989 891
771 883 744
698 1 942
818 922 397
315 883 54
152 851 107
337 352 524
323 181 331
616 924 979
933 65 690
560 981 642
527 300 676
313 10 825
210 43 146
51 263 64
166 871 191
412 574 142
455 279 377
10 855 761
81 164 904
354 949 161
313 602 931
509 644 156
602 235 92
436 193 793
102 354 528
405 519 734
490 341 739
636 31 339
115 380 886
8 196 831
377 785 526
998 697 360
863 782 48
281 354 273
486 106 153
688 339 800
928 425 292
429 30 56
572 337 60
616 616 510
415 10 538
11 41 393
849 412 836
223 918 266
538 941 402
83 434 689
182 261 686
49 583 95
480 438 784
47 790 137
907 112 133
572 966 768
988 591 523
15 494 882
247 936 527
213 461 257
476 492 692
487 789 843
915 222 106
717 386 339
497 2 263
268 857 314
276 405 390
67 736 504
663 383 377
68 700 920
687 477 124
118 325 679
476 160 52
396 549 15
808 910 295
755 522 811
324 504 892
943 792 888
577 155 890
735 119 447
293 507 197
342 725 995
934 747 649
445 537 251
289 611 505
952 926 521
253 349 327
629 148 364
851 885 944
937 820 366
477 957 771
220 499 830
265 709 822
182 393 11
311 189 772
703 580 880
696 635 867
527 544 366
420 216 465
644 789 83
142 419 275
811 607 972
399 346 148
475 727 735
58 52 340
235 100 105
55 906 883
131 157 536
755 873 770
747 667 885
383 698 252
543 721 793
540 629 149
361 906 189
76 894 686
615 238 500
332 889 546
913 358 987
993 854 629
474 94 238
193 396 129
295 586 649
122 317 251
280 622 667
686 828 521
144 444 717
381 45 105
444 195 969
422 120 653
117 208 683
637 667 313
867 649 550
48 684 490
680 544 312
357 322 234
34 464 644
286 157 463
353 687 797
86 136 219
473 616 966
978 740 673
78 396 764
513 797 1000
984 653 117
157 790 295
973 121 998
872 597 238
570 120 562
170 312 237
492 32 866
158 247 986
674 318 435
390 972 354
453 894 258
88 975 908
201 469 126
525 550 606
139 836 26
132 531 908
98 762 896
646 881 538
494 520 215
620 777 732
304 762 821
924 674 854
318 180 421
213 243 486
698 609 707
418 788 595
630 737 921
80 554 658
634 631 12
443 308 471
734 805 231
932 79 189
240 329 498
651 588 894
885 482 32
994 569 487
37 477 272
666 650 853
86 497 828
697 506 170
561 686 654
791 973 517
933 494 38
0 99 989
497 316 763
425 878 712
884 202 255
508 282 484
286 638 911
792 908 927
168 225 696
972 912 676
955 280 776
331 523 826
672 421 118
814 786 606
53 515 159
454 363 661
151 665 540
631 414 689
543 543 742
23 484 333
331 268 759
300 24 47
723 747 275
240 953 308
696 91 120
112 534 453
536 3 669
261 577 615
512 547 312
689 675 77
452 985 915
680 10 714
767 49 647
526 368 792
887 346 119
659 470 676
933 185 924
934 904 289
288 326 687
774 366 140
728 824 610
543 163 980
325 773 570
173 14 996
571 363 281
850 205 663
726 841 490
710 559 90
291 309 626
599 739 75
345 601 664
735 948 658
228 610 371
409 58 26
374 313 38
22 280 578
981 247 504
31 285 507
244 840 538
537 175 191
310 580 445
461 915 684
663 380 192
95 729 857
168 602 27
520 250 469
791 90 317
223 444 112
441 383 872
988 947 404
855 596 820
365 262 499
972 709 454
556 770 155
105 60 153
222 842 734
696 690 236
529 224 963
657 156 832
696 295 123
214 304 29
660 412 530
608 227 870
950 551 927
337 491 466
979 611 417
969 279 11
305 845 202
397 694 328
850 553 574
0 900 269
179 482 579
257 553 674
253 384 394
186 819 166
635 890 902
987 480 972
645 263 998
544 469 854
620 600 241
696 814 723
365 283 93
901 468 720
437 45 225
103 629 765
973 851 501
147 166 519
394 679 385
639 764 436
592 105 61
734 406 109
156 249 96
395 286 710
575 763 21
316 764 877
630 660 857
202 975 477
854 282 633
766 875 897
513 964 526
885 944 576
640 108 456
461 566 861
608 458 762
933 622 472
719 627 571
540 689 464
822 753 883
687 128 150
972 163 984
823 452 359
106 90 168
460 877 880
194 576 104
37 730 95
630 693 197
136 477 301
369 986 437
388 641 229
650 829 874
110 992 50
298 111 463
248 885 118
291 233 531
305 504 373
598 389 524
814 447 28
547 412 646
163 253 512
476 697 825
586 16 990
17 199 484
787 332 287
589 488 386
639 406 922
190 594 637
229 275 29
143 3 622
689 918 850
522 466 884
49 179 733
709 315 298
192 413 16
370 403 599
894 611 144
593 913 79
137 305 711
175 829 571
39 713 521
652 758 505
561 597 151
48 49 741
259 598 382
793 669 309
658 728 374
65 847 903
172 320 321
289 185 403
608 346 422
822 970 805
62 927 69
185 519 465
248 791 188
963 617 721
347 811 884
60 885 671
900 53 327
975 715 228
455 376 274
279 813 590
115 547 457
753 116 651
78 913 774
452 677 265
866 983 177
758 401 89
155 442 635
745 54 467
186 155 269
879 302 405
601 437 248
438 700 51
694 718 684
542 647 672
519 752 981
92 78 105
143 605 618
690 146 65
465 93 250
814 236 183
126 592 741
348 757 773
416 968 197
406 916 618
227 205 350
116 417 260
895 989 906
725 868 911
989 225 585
676 598 386
973 80 831
47 256 424
880 829 493
219 809 94
974 867 913
146 611 619
84 811 163
869 961 261
745 773 563
267 692 272
98 655 159
380 978 526
358 790 734
802 270 370
444 937 785
960 270 444
791 323 587
955 444 596
948 211 529
801 465 481
275 299 643
719 8 852
33 239 627
855 726 734
935 315 352
208 454 194
240 50 880
678 671 804
134 935 509
530 368 138
401 894 840
36 465 961
729 975 209
681 887 560
83 28 315
143 473 909
744 419 603
557 937 901
862 379 421
111 115 713
206 39 258
940 24 107
593 930 682
89 175 188
336 254 241
539 843 195
811 28 996
399 855 474
713 75 218
183 923 605
494 339 98
616 636 397
222 302 950
422 883 635
372 145 191
761 793 786
463 870 762
109 152 627
481 103 800
657 837 290
773 69 81
89 441 188
867 208 328
894 967 250
341 150 666
948 213 299
701 582 971
197 265 913
245 549 811
426 703 432
582 273 108
434 472 17
629 425 19
388 277 1000
588 434 953
298 665 508
115 799 237
421 633 516
807 950 177
101 234 945
175 569 798
70 907 323
178 792 312
356 490 136
822 740 229
552 886 571
625 653 249
462 344 285
951 250 539
126 762 102
179 860 237
590 396 795
779 271 573
928 858 762
960 993 229
371 702 77
184 953 202
18 468 572
721 201 842
105 284 679
920 907 559
592 403 695
685 11 209
480 50 926
495 119 421
251 453 28
754 593 315
365 72 812
368 476 545
688 96 608
990 523 531
503 708 126
844 662 934
167 988 205
540 402 890
676 715 884
380 919 676
549 149 840
884 685 56
131 600 347
238 13 350
686 654 186
391 368 997
812 837 625
221 508 402
15 678 706
168 650 103
647 301 321
802 397 441
403 122 780
377 782 855
621 37 669
776 545 578
824 23 870
715 657 256
277 767 518
662 898 133
140 318 113
561 945 474
904 603 103
277 393 587
236 963 329
619 670 519
996 369 26
35 31 145
668 371 36
712 311 32
433 679 305
942 181 361
488 241 307
530 211 735
504 35 784
64 499 898
767 140 463
82 149 206
419 621 462
292 380 651
92 731 747
918 806 164
481 255 941
920 975 705
650 66 498
956 853 406
95 381 576
42 757 318
177 63 216
603 17 12
757 405 18
198 964 512
167 830 721
844 5 881
534 564 696
5 979 416
856 694 633
61 930 232
324 339 941
437 989 357
703 255 257
108 361 33
52 673 664
603 944 85
786 710 434
450 589 522
552 385 211
683 436 554
839 54 693
703 985 398
463 966 476
735 233 470
140 398 588
880 582 889
747 472 435
152 373 833
148 414 337
140 917 708
624 676 156
948 426 853
204 510 401
991 452 16
115 621 970
467 281 850
98 540 959
701 923 410
464 77 364
861 357 282
760 594 13
456 94 701
825 400 357
537 214 35
945 285 332
178 748 491
653 148 690
751 821 517
414 982 133
392 746 902
85 946 763
531 994 361
520 164 915
42 617 534
559 329 944
267 950 14
54 762 447
169 205 15
151 455 326
421 701 349
74 592 549
773 718 530
227 936 392
260 950 804
485 677 427
174 337 413
93 287 431
381 628 24
759 255 645
825 925 238
343 471 761
905 335 549
810 357 604
409 904 68
54 734 793
359 645 150
838 234 675
286 495 709
918 935 339
815 480 907
818 42 514
47 507 549
734 505 363
970 893 289
408 729 655
356 1 706
829 569 399
590 753 757
376 372 717
622 948 655
850 982 822
863 360 740
300 744 615
91 59 790
493 25 520
358 975 823
367 475 502
877 781 40
241 881 50
188 766 585
850 534 882
835 599 238
631 118 480
709 279 839
787 564 86
253 600 747
713 295 39
181 268 723
736 506 414
241 963 845
972 295 815
1 272 402
378 821 657
714 567 764
252 521 131
706 837 964
310 367 245
729 843 37
63 646 39
332 157 686
857 790 126
301 811 717
963 445 843
797 205 708
458 238 933
876 195 424
822 232 382
377 103 165
483 113 644
700 223 623
622 198 734
349 820 89
27 844 951
457 381 941
770 633 335
43 125 890
77 644 304
461 505 312
245 486 632
148 505 978
127 396 924
510 588 676
407 93 283
68 688 870
642 799 601
462 799 614
109 10 234
602 707 971
955 992 146
983 411 181
115 973 563
218 234 203
254 763 655
979 298 633
703 469 343
517 108 592
270 649 241
895 873 154
966 476 539
787 278 968
360 869 603
926 93 170
199 998 852
40 30 222
644 454 212
638 212 81
667 980 293
651 820 557
235 898 301
891 301 848
714 953 101
339 320 679
726 607 575
426 807 41
488 942 973
621 345 794
896 426 172
208 545 665
656 292 687
746 525 760
787 442 557
337 93 379
966 546 678
490 886 755
919 283 835
703 520 920
6 65 491
952 301 192
197 798 226
337 872 340
371 84 786
808 428 636
14 710 535
45 230 823
588 695 473
26 694 79
316 562 162
229 216 300
950 669 624
993 533 913
172 758 667
187 250 856
179 106 387
297 22 779
672 572 805
140 476 608
348 457 923
570 229 593
84 295 353
176 82 554
616 288 803
746 940 413
800 744 912
767 869 194
863 90 152
325 954 832
598 973 71
90 512 528
520 733 518
233 621 426
572 652 611
354 512 846
809 736 905
104 301 906
613 398 519
358 980 762
497 664 117
1 315 215
289 992 291
479 853 519
624 811 391
600 89 369
580 955 677
66 332 300
426 628 847
784 957 431
663 952 262
538 553 796
684 5 236
346 234 184
816 509 933
919 985 351
287 797 37
480 300 32
980 309 370
981 185 998
525 697 113
378 108 268
545 428 714
462 294 703
75 661 975
961 446 734
696 383 194
772 246 490
200 574 155
186 70 381
382 730 407
712 419 479
860 118 743
53 398 665
153 831 255
921 122 765
138 726 507
731 548 531
841 181 840
987 736 61
174 622 650
730 552 469
455 934 504
119 168 177
889 860 528
698 703 147
750 146 463
612 462 547
45 43 218
493 280 121
384 99 53
227 452 401
763 259 364
79 178 738
228 105 535
469 214 509
788 59 524
979 577 411
325 526 225
677 680 37
626 253 548
172 207 60
576 347 968
7 164 768
143 903 818
108 546 191
71 749 648
367 785 909
588 153 852
550 646 424
310 510 470
780 787 79
918 194 959
272 540 917
858 155 808
911 242 590
359 496 559
856 575 129
852 75 392
134 624 937
276 681 866
999 964 611
137 620 619
497 846 781
186 430 133
366 450 21
337 790 98
934 603 966
470 571 563
485 702 373
233 650 103
510 116 540
590 482 710
311 469 56
931 772 613
53 986 157
667 537 943
845 599 936
229 807 577
946 797 85
234 991 487
169 18 464
338 594 627
941 209 906
119 848 168
462 805 707
24 302 25
208 307 666
93 783 836
150 197 724
520 743 907
591 581 187
642 172 106
448 16 841
748 766 144
253 765 910
879 265 285
503 382 829
928 80 765
960 681 908
542 57 15
378 306 818
377 25 379
743 354 73
517 577 750
445 403 391
134 100 30
62 927 498
773 756 544
611 606 550
807 651 719
718 760 648
241 573 202
418 191 223
87 548 356
498 687 283
584 789 949
939 929 469
253 120 759
708 502 789
546 694 446
560 377 870
634 362 865
724 678 525
99 795 153
967 698 380
78 176 375
603 911 525
191 231 860
172 915 135
965 304 708
799 284 448
972 36 509
153 785 543
106 660 614
444 206 790
358 230 608
452 558 134
239 492 630
510 131 407
308 866 339
158 298 471
773 953 253
761 534 780
276 919 732
90 254 285
82 246 38
683 620 76
251 686 51
934 334 326
511 407 848
562 260 447
418 847 582
464 449 212
272 969 249
459 547 985
262 749 154
318 524 375
859 377 508
967 870 948
961 201 117
695 892 376
537 39 762
761 716 633
981 756 544
192 670 152
17 50 130
773 918 535
331 221 939
568 995 63
192 13 270
655 974 318
559 420 17
849 883 945
582 776 69
308 672 53
181 816 93
205 604 27
195 441 145
26 448 768
948 412 255
720 230 762
358 269 840
95 344 30
867 304 422
702 164 690
229 987 508
969 461 302
141 784 383
391 561 181
938 7 874
816 359 266
289 695 647
758 750 331
497 995 496
39 408 848
688 618 987
60 140 674
526 105 180
506 325 459
353 537 618
543 905 962
343 759 317
508 798 317
278 76 720
125 112 30
994 30 64
596 328 906
259 159 523
174 59 33
402 297 344
729 231 189
801 564 863
233 360 803
319 212 462
616 546 251
485 290 765
705 390 16
963 476 79
291 619 664
640 23 804
564 675 955
728 792 602
391 442 626
573 213 29
446 888 327
920 234 967
58 483 633
87 542 406
646 175 773
55 209 354
100 860 578
514 902 847
366 545 298
466 507 249
501 829 273
963 126 684
777 543 717
91 879 972
803 881 435
626 190 120
666 105 785
624 373 369
948 117 818
697 768 322
105 818 128
529 409 783
600 534 500
91 169 252
680 192 220
530 557 184
127 648 264
369 418 200
11 825 72
129 981 950
456 185 337
826 774 34
40 957 161
516 251 896
844 572 117
785 449 315
165 231 554
527 980 381
162 767 615
694 203 864
954 659 650
158 772 545
50 341 965
263 848 473
944 511 612
131 556 874
774 381 755
101 881 521
