25000 24999
23731 12067 273
571 8925 409
750 7807 564
23894 8991 197
11354 23881 561
9152 3456 838
18036 955 853
20627 3601 955
8658 11817 830
11783 17621 695
3803 10301 42
13241 4180 892
15486 4717 876
24618 3882 352
3473 822 534
16163 8847 234
17727 11526 702
8666 7604 456
4435 6462 355
14561 3498 553
18093 24254 310
16090 2102 70
23899 674 178
13719 9066 792
5170 14520 81
4619 6879 142
23248 5280 490
7544 24688 556
22460 11710 167
536 14813 423
15687 20713 188
7343 3725 387
20353 5130 236
15844 4275 489
7620 20184 997
9255 2466 602
20475 7292 610
11670 10605 839
9769 17688 350
2973 785 445
24313 21932 595
11814 3265 871
22772 24838 244
5704 5841 611
22238 6947 421
4625 24296 123
10372 21974 526
15294 23251 483
15915 11883 877
8708 11925 282
24788 1812 918
11883 7775 925
8698 21237 821
17495 12450 87
6056 22671 850
14396 17679 336
13683 5740 642
7042 13239 354
1880 560 359
23524 17793 854
5133 14963 638
9059 158 648
21929 8483 92
7604 16265 418
7704 6976 216
16480 20958 557
14299 1542 977
19416 16516 218
23094 14695 914
11562 15674 592
17295 21586 118
5 15606 644
8696 17917 930
4736 23519 11
9178 12539 414
9721 13393 379
18579 3980 21
15521 20615 308
19077 9756 695
11549 13889 650
7037 4087 766
23693 4214 103
5602 3556 81
15132 16638 19
24677 8589 847
13304 9035 387
13774 23984 405
785 1765 766
535 21644 447
22830 22833 989
1062 2161 38
5542 2543 79
19229 6171 21
11048 3354 843
2029 24255 614
2038 23340 945
1123 17516 289
5430 15935 311
1893 20676 858
617 20668 464
13879 4230 154
15963 20494 599
15755 22489 572
8387 9150 932
16329 22733 648
6524 7169 823
17761 4598 302
18267 13286 279
13016 21814 634
10887 3073 929
19771 21309 452
17147 10260 500
14988 24680 411
15441 20386 280
11534 9797 446
11539 1753 619
17824 19860 255
9924 17312 293
2741 729 518
22650 5253 30
24004 17978 634
17860 20632 194
14496 20272 432
14013 9889 60
19826 16568 956
1824 21811 309
18700 6261 797
868 3630 274
5863 1845 184
20615 19947 451
9477 16110 566
2853 16014 452
23015 12358 845
2171 11089 865
14487 6505 450
1544 24129 782
1330 3688 97
22113 1130 264
17426 6882 973
19994 5290 587
8465 11921 597
16588 17237 557
6249 2758 648
11464 18889 146
12344 11285 711
14270 5014 447
668 3920 763
1078 7916 914
14452 13742 322
6299 16880 17
22301 3034 793
9606 6176 74
21556 216 929
22265 22474 882
11993 14960 491
8147 12466 957
18362 22524 694
23357 17585 570
24327 13721 193
19723 20043 918
23033 3120 29
17084 3147 275
17810 2437 144
20080 22232 941
6013 14073 944
14964 10607 596
4556 3399 779
14080 13536 863
9789 5310 725
1742 22787 758
5858 14141 341
1569 1981 915
19593 16995 268
10106 15738 314
5039 7355 270
18660 18836 351
24104 9738 782
20437 22806 284
21146 1786 129
9849 8785 626
16633 6617 929
998 16642 17
16885 19575 89
19966 8111 487
10251 24208 49
15159 24994 852
23120 23392 956
13752 24063 696
17764 10988 401
7099 22171 507
11349 13602 422
22617 17384 368
2613 3336 630
12955 21073 801
10208 946 803
5871 23532 870
15407 4479 339
14490 21474 649
13842 2955 536
2769 18188 516
19361 2474 921
20219 21590 340
4604 10551 508
5387 15673 701
16415 17181 640
957 24246 858
7525 17165 381
9304 16060 298
15431 8325 769
10852 18251 387
8560 816 698
15456 6786 892
2337 10154 727
13308 24912 266
11284 18677 610
6360 4448 828
6578 21372 137
1256 5847 883
4193 16381 801
549 18964 809
23289 60 416
7776 12411 167
11828 12767 923
19252 22158 339
1021 12168 681
1947 19965 168
24039 20024 342
14982 16682 924
21243 15716 702
18770 8807 939
657 22309 744
20486 15220 456
22339 11111 761
12509 21721 429
8504 18115 135
19072 18416 82
15660 6518 527
23534 16404 34
12974 4437 791
2695 17754 789
10055 21666 411
23105 19477 296
8544 12471 767
18843 2809 260
10088 15714 602
2388 24152 429
9060 2658 525
9719 7958 902
4021 3652 136
15176 4373 466
10638 6088 665
9780 759 472
11543 6795 597
16832 5166 122
6747 16911 833
8694 14167 376
21616 17861 710
1148 20192 56
1480 16707 644
2337 24177 866
10850 23768 180
11776 21136 100
13546 7120 97
16135 5407 824
14048 8371 381
23272 3168 635
5557 2661 407
2024 20210 948
2834 19978 196
12506 11158 562
13441 4774 139
12444 20577 582
13267 14615 657
4661 23383 124
14128 13184 322
9553 11116 552
15048 14125 804
5258 24130 486
22171 10466 404
23584 21602 636
9946 5347 322
6392 4889 190
8476 16325 772
13093 11090 292
16233 950 402
12376 1994 347
16072 20765 53
22678 13219 860
7170 9495 554
269 17027 623
11754 16852 766
6043 21527 592
15343 10224 471
5880 19563 694
1368 2579 532
15962 20343 858
14955 12976 481
3673 7401 525
19489 18613 693
8207 10971 228
9151 15929 795
7530 12486 751
16068 15698 847
10566 7080 612
11226 4730 611
19166 895 582
15851 22403 745
555 15211 218
18393 24571 969
19299 16127 177
506 511 428
21043 19303 339
1332 858 315
5866 20071 802
13478 157 530
11662 8541 805
8220 11025 945
12766 4640 470
22238 10885 94
120 22266 286
13285 12163 449
15082 21704 631
367 7571 120
14519 689 802
20036 6915 228
21259 9822 950
14794 9320 929
806 12586 649
13233 14819 920
1782 8338 568
11033 833 94
17316 2693 572
5841 9863 22
21504 19768 938
17717 16494 254
18898 5477 490
19599 20172 392
4333 19232 938
2112 22284 585
2090 17213 357
24943 738 964
3598 19577 251
4511 22271 416
20387 18958 355
13077 9216 64
23666 20233 829
23069 21784 870
482 23977 789
24755 8989 833
9315 13360 279
12915 22658 260
1608 13409 44
9886 24626 883
7131 21533 881
9307 22376 622
18523 24577 86
7045 17013 49
10575 15821 335
5081 7492 163
6425 24819 46
10928 4558 707
21839 12455 733
11674 17119 130
3046 11676 965
18226 21631 111
4236 371 898
7513 6978 606
2546 11465 336
3958 3760 248
19589 11078 825
23234 7938 395
19449 15749 306
19811 16627 898
16979 22657 878
15071 14280 538
17220 24682 526
15542 1450 960
9692 19592 584
20747 20777 955
17851 22682 171
14772 16439 75
182 15313 157
20112 9792 485
7906 307 939
8669 4796 156
21048 3644 160
12572 10837 630
5290 19188 619
561 13391 105
6841 14994 674
13800 11151 569
12704 1637 937
8830 23072 965
4563 22065 536
19025 11175 320
18245 13749 88
16831 803 823
1017 11057 258
18105 24127 922
8807 9785 210
22815 523 967
23676 3654 161
2556 20191 668
5918 11494 424
19145 14976 235
8088 18156 19
3500 14528 536
7726 13000 669
23626 18673 326
19035 423 895
2462 8610 652
9563 5420 627
22886 6855 412
20125 9002 154
8211 16052 116
5896 19818 640
13636 2897 74
3993 14768 101
14963 4301 273
22479 12752 34
120 3339 111
2234 10369 385
9250 7475 609
20523 23295 997
7613 20238 765
16800 6818 327
18315 9175 400
16288 227 919
5708 8193 371
568 14377 41
14562 18934 996
3882 4720 883
16645 15549 794
9066 18321 172
192 21786 923
10221 5538 183
2805 19426 982
9508 19788 447
10751 4982 504
9957 175 728
1977 23458 864
14174 5573 150
10506 4609 1000
9341 3756 261
8112 721 797
10629 11489 356
6292 21325 108
19047 2159 138
17998 11252 510
19339 4279 829
22000 1248 464
24969 4008 136
10951 16867 838
21930 3857 696
11736 17063 605
1669 15924 165
23866 13201 495
5289 4577 892
5720 14783 958
17388 23365 886
16299 21035 154
543 18636 842
9349 14031 172
5237 5844 546
15756 1222 977
13807 1500 415
20973 7274 980
7629 7223 579
23406 7911 916
8331 19456 38
1948 8562 760
5791 15573 694
10422 13673 384
18313 12978 943
23372 12228 674
18459 8009 470
11666 21982 200
337 10989 235
5866 5778 153
3103 15146 37
14557 14708 664
18036 15805 22
22398 7382 440
7780 16500 236
14836 5689 997
21737 7166 904
9514 10198 775
14533 8456 597
23033 18272 947
20936 10079 797
16679 23235 525
12235 5591 201
22157 23851 818
23576 13411 388
5953 23062 896
10038 21665 852
10 947 678
5056 3939 13
444 13583 425
12873 17254 110
108 23507 791
14421 13918 467
11805 18221 296
5214 17484 407
18893 22061 440
17708 22204 172
18265 16134 485
19179 8253 430
1384 21479 860
3681 14746 528
12903 14173 667
556 9207 979
14195 16647 181
19903 3702 540
21225 21144 230
5174 3534 437
13058 19438 351
13478 6916 505
22893 24139 658
2735 17605 599
9777 18879 751
11753 12968 416
13067 9966 911
4451 830 29
1854 2971 524
15293 4217 734
19535 7792 507
15255 2960 981
378 22560 332
6804 24956 766
6442 11613 643
19723 7618 580
456 16622 165
18476 6854 933
17749 16217 238
24491 12433 829
12797 23878 788
2322 2310 666
6334 24448 396
7927 1767 530
5420 2829 533
17004 12391 267
24989 23439 736
14482 3619 18
3402 19211 263
20982 22870 958
2115 10547 594
18692 20299 88
7872 13487 646
12887 12927 805
13670 9101 244
15191 1355 221
10969 23696 872
20485 6859 892
3808 24639 869
20864 12378 658
11026 4443 844
5397 1489 327
20728 13390 394
18835 1653 790
1656 20733 176
11365 3541 574
10768 10640 340
17315 2345 208
14542 10921 445
1142 4414 386
20647 17813 209
19703 22439 713
1433 15024 138
22421 20614 330
23749 23742 105
13323 21662 951
332 7828 528
12475 15508 277
11701 12034 854
5186 4014 717
5802 1278 858
17309 20384 923
18558 18032 242
13520 19581 179
23007 4330 688
18697 24964 710
24949 13585 73
4059 4605 496
16054 19319 569
22072 8046 680
19396 2671 57
3981 4520 463
15358 18666 510
12371 18713 874
9233 2389 624
11430 23462 125
5583 19336 221
8596 21151 834
12515 10210 958
14684 6053 322
22357 22884 538
13636 21028 707
16346 20468 271
6409 11146 570
22575 24851 740
12816 4531 39
7874 8690 515
16126 14889 716
18558 19273 270
19471 13427 654
13341 13977 679
21482 13588 701
11810 18506 395
12413 1424 231
2935 8957 619
22379 20954 458
13884 24662 449
21705 6223 136
3584 845 758
16250 1974 739
20474 16205 964
6707 15405 434
3314 22623 154
13439 24094 886
20642 22393 738
18802 843 869
14625 4379 673
14833 23930 954
16977 14584 985
1215 9209 130
17492 19956 525
12551 12513 323
22757 5903 496
120 2172 575
9085 4128 81
6297 856 443
21069 7161 271
19891 21948 455
17427 24984 423
14400 14313 67
15284 23075 376
10503 21874 820
1085 10685 185
22490 13442 393
2428 5282 180
24882 8320 163
12948 4496 606
17283 20769 787
4426 8718 777
8259 21872 134
23429 13996 939
21745 6351 22
8452 19227 694
10172 5758 896
7517 4179 615
4491 7031 821
1823 11012 367
14009 15478 654
10710 3701 313
18578 20551 39
11449 10614 135
11770 7226 587
17882 17064 166
18384 16320 330
14770 8630 651
18364 7692 248
24075 18671 458
11912 4085 429
3757 13279 837
23931 20205 48
3044 3163 18
4171 4502 228
14771 6824 833
18191 17415 531
24316 14500 63
24678 15719 159
16895 20658 972
23687 17892 217
19443 20213 22
5470 20031 733
17575 11705 492
62 23128 395
436 4747 597
21449 15383 685
12242 1013 668
16870 15688 794
21373 13607 39
18992 4160 283
14697 18928 149
9797 1696 573
19864 1954 486
16220 9560 273
13751 17036 322
698 9373 984
3106 7018 249
6952 2351 408
16227 14987 700
21245 15951 389
20418 18001 502
1880 8263 204
20810 22856 15
11262 908 893
24446 15390 926
21329 15258 978
6164 14254 929
19869 11208 813
5781 18947 235
3968 13105 572
21444 24643 910
22754 22277 954
14761 18641 610
13210 20436 15
3680 11121 54
16995 2223 443
18189 24074 886
5725 20362 319
8366 17617 793
4111 1576 161
17416 12241 188
10891 5536 403
14306 24547 687
14788 10973 699
13352 3985 255
16057 10900 535
12339 4185 473
1929 24744 727
11158 21734 63
10177 23044 660
22233 20324 935
10973 11659 974
24543 20703 418
13775 21082 833
24044 8992 309
16086 18086 523
9073 15893 701
21972 3218 503
14493 12622 46
6074 11722 900
16473 19937 184
17232 24035 711
6349 23657 833
20290 23717 699
14828 1462 641
23374 12404 319
18804 11507 120
24304 4490 560
12163 17866 83
9063 22778 230
8738 20425 449
18516 10107 192
9790 24463 240
3344 195 319
5785 20146 256
19924 17373 47
13940 17742 245
14551 20876 521
11724 1501 584
3418 9800 142
20817 11737 41
4881 14103 186
23724 16380 704
5439 15941 849
11539 20159 899
14538 24974 115
3096 16891 316
23274 15475 844
8860 7463 370
4745 24634 933
22211 7116 223
21142 21754 498
23496 24470 948
9036 3249 327
4610 22660 955
8947 21741 438
17424 12482 38
3289 2949 907
23001 2205 305
3228 21077 34
2211 5189 917
5253 4265 19
16586 7609 554
295 22877 312
10495 19436 870
19241 3744 487
3223 20102 364
1906 5621 609
17198 8965 616
11475 3297 940
19182 23574 897
10842 4228 359
8497 24841 509
16175 23630 591
12228 21767 523
13914 8271 62
20754 17277 768
16184 16923 815
20789 7995 174
330 4995 827
2496 21459 138
13125 12198 702
1884 9670 162
410 19872 984
24850 12050 644
7330 2371 842
14220 21002 172
23672 5015 380
12771 16729 573
16329 11429 334
12329 18886 597
20613 2690 886
21051 22828 848
4012 18097 530
11165 23732 695
24416 24061 597
2819 10574 178
2170 14940 19
14283 10048 195
4000 14876 741
6360 23083 385
18273 12365 688
7389 5173 880
14248 7601 191
23840 17430 307
22398 2681 826
4995 1225 487
1260 15316 144
3414 20314 257
19076 21199 399
9464 10282 402
5521 19774 849
7092 11545 921
18136 16373 338
18409 13578 824
9149 17151 198
17535 10123 467
5511 10197 517
7459 24028 606
14192 12056 982
6010 19873 794
20327 17253 205
16184 3749 878
13700 10983 376
24650 16684 194
22941 6279 849
10259 16148 572
10176 23282 903
4598 3970 218
17675 2352 844
21693 9633 980
8126 364 892
18956 14498 83
20303 4677 784
17887 18615 969
3267 21573 932
15076 10346 429
18723 20066 617
13162 21166 658
11273 9762 477
16655 4364 904
21693 4157 541
22662 1720 59
22577 15868 914
24928 7688 639
7848 10596 10
11945 831 352
2761 8763 471
5684 16491 710
3796 20223 33
21043 20986 237
7633 21534 197
15653 17046 970
14964 5435 595
7934 2656 544
20778 19551 372
5913 19147 259
7028 23706 895
7617 15060 939
3077 4200 799
10929 18472 156
15641 14453 781
1041 18921 376
11818 19297 276
2113 7844 484
21219 24745 739
23404 12419 148
3050 2760 532
14191 12035 402
23194 22042 46
21963 14087 664
12949 6740 252
12011 4009 123
14388 1011 528
5492 13338 820
6269 6372 84
3486 20116 302
14686 17038 407
22912 7865 891
20275 22556 733
192 12425 132
18542 5611 697
7268 24378 343
16872 1459 369
21765 14098 965
11086 4019 397
19252 12940 129
21288 24798 871
22060 6512 965
19235 10167 872
1282 9744 121
14250 22635 992
19118 534 414
15666 12388 851
1783 17048 879
18089 11437 294
1350 22981 555
9780 21844 942
9492 10371 278
5546 16551 703
3355 1359 551
18909 21829 415
21975 10279 463
23768 21960 187
20484 20130 238
1798 11041 170
17835 16735 941
22436 6286 969
4402 18704 729
6455 13570 663
8778 17192 112
6750 11542 598
18110 12537 230
19271 15620 713
24817 18526 361
13214 18460 355
22458 19263 663
20915 11759 819
5848 24696 601
12472 22399 986
7572 18845 592
13618 18083 23
17459 17673 975
13727 2036 938
14587 9770 105
22878 14870 783
2976 14402 713
1575 24701 62
465 5506 124
22403 18550 295
5490 16003 777
4368 22437 462
7797 16939 792
21023 16890 433
20385 1035 789
19674 19683 968
19055 9308 193
62 13269 925
14518 7155 300
13964 23658 808
11536 20372 178
12994 7835 531
22998 1843 11
14374 14531 911
20171 12340 790
24462 14841 188
8772 239 987
11669 13481 329
19647 10986 458
20048 2366 321
3468 14959 826
24813 9854 65
17589 14484 719
4747 24808 611
15807 9191 925
7857 19941 21
20276 8362 447
22011 10318 719
23704 16397 907
10534 22752 348
16474 19615 201
5694 11471 516
3688 19412 952
6043 3573 202
7806 22136 758
22463 15119 433
11178 19627 90
20254 16651 770
15226 376 130
10364 16950 863
6866 18155 469
3480 10521 57
12633 23506 539
6629 13384 676
24770 23022 977
24836 24230 476
13186 12256 677
3975 20227 546
17203 8909 488
10905 4454 904
1171 3461 237
16438 22714 653
19121 11610 321
9262 13731 152
781 21728 237
24874 14554 180
24929 22773 283
21166 732 689
4765 18718 221
15765 8710 338
7333 16736 29
8863 6295 284
18717 1100 708
20672 7788 227
8567 14224 502
16280 11767 654
5579 6113 163
2366 7009 89
17614 22175 385
11116 3340 85
8802 8025 267
74 10467 149
6478 18178 950
15927 1870 974
4552 302 379
16470 15626 142
9567 21341 646
24239 5794 473
23797 15338 809
21596 18764 383
14199 2442 49
1015 8422 371
20212 20198 787
20853 10926 131
6121 1312 311
9447 3467 810
24814 4814 216
6554 10463 308
4913 7789 681
2123 24871 70
18417 5567 46
9469 6183 943
1012 13218 594
15142 12735 517
24621 17667 296
14095 8054 489
17056 4615 525
1538 6780 968
11609 22680 625
6911 10526 848
15857 22432 846
15342 6598 883
9663 1445 317
13759 23652 368
12709 3358 551
2255 21491 553
3389 13402 14
2836 20976 500
22258 3201 113
1707 10165 860
7438 6685 453
23685 18174 777
22382 23351 683
8699 10806 486
8718 16088 512
10393 21922 995
11569 16107 344
19927 22600 32
16969 10439 911
5180 167 951
3318 17379 980
4225 18418 203
21154 16242 91
20234 22843 703
5370 8268 924
13102 13746 549
15298 22345 697
12014 16699 752
17413 18993 611
16746 12132 818
9558 857 440
1730 11517 450
22195 6997 13
9665 3928 988
20193 11735 960
8439 13428 668
16279 19158 262
11044 14710 548
17735 3593 93
4475 1955 365
3023 21826 638
16250 16909 726
3906 24001 707
12376 23233 876
6646 13250 121
11090 12188 265
14283 18974 263
15815 3893 222
18689 6514 25
18430 14285 318
8044 9052 765
15337 5172 215
8289 5066 948
14353 22392 777
23108 15138 17
6238 9438 881
3382 6250 586
21412 13405 270
20226 14656 191
2651 17008 315
17593 19075 174
11827 3538 695
2105 12851 469
1716 6241 298
3562 14577 631
804 1296 476
10820 10025 434
4309 10563 168
10262 5625 647
10462 16274 694
14996 13258 39
5981 16167 694
3461 22081 50
16858 6234 936
2386 271 858
17298 9248 53
17050 21508 722
23057 18861 319
22014 23792 650
16091 23375 136
22455 21777 329
3840 6157 615
21583 11362 384
12897 1214 688
18876 10100 319
16831 24624 313
12518 18291 162
12722 11205 201
5665 10046 398
14092 16297 302
23714 24083 232
18293 7686 685
6999 16816 631
23245 15077 750
11177 12301 174
4919 8059 784
21501 1050 252
21570 19088 355
8154 21775 539
20284 16669 368
14215 19157 903
8059 23582 910
9871 24193 270
15005 22872 87
9815 24753 446
10781 15198 86
6709 2365 129
18298 5314 63
24383 21109 23
17534 2650 380
7016 19540 216
6275 17018 831
14869 7501 13
4734 24235 433
9523 5415 582
22874 6066 267
18292 7520 151
11520 23450 134
20106 1037 338
9663 19797 944
19202 1396 176
23519 20635 669
24684 8279 391
766 7952 695
9230 7290 256
8221 12872 476
12821 20351 527
24593 17848 921
4717 24422 535
19314 8330 318
22633 5109 486
5806 5549 528
20751 8612 46
3404 8837 950
18457 6785 472
811 23268 41
20480 22954 679
2917 1391 444
6692 16947 762
6791 10243 423
4880 24614 629
10689 10736 487
16557 923 141
5677 21135 837
20358 1369 167
24334 13764 263
24343 22595 684
3201 9045 289
24331 5341 392
14042 6676 569
6524 8940 397
21569 14973 795
17188 14316 96
6487 248 832
7126 18234 379
5480 20742 747
19588 7403 591
1002 6395 79
3673 4410 624
24946 1677 345
22575 6597 759
13064 14105 179
557 22131 422
20528 2359 686
6041 12443 914
23034 934 944
16875 2158 698
23211 948 782
1231 10601 423
16712 14810 774
22804 2349 800
13868 2950 951
3286 19997 525
18257 7034 655
13 18598 199
9235 5503 629
11682 16715 99
12639 24195 276
8695 9136 35
10204 7639 267
13581 9234 475
6937 8474 853
20648 6128 842
3784 6643 224
23952 243 597
22993 1525 601
22422 20619 802
17282 18637 21
8372 11823 709
1948 23187 131
12624 1253 867
11098 8494 437
7939 3912 494
14768 8213 440
24112 6061 317
7155 14510 227
7247 22907 714
88 24454 256
7364 23951 578
15757 629 606
5777 11058 199
5549 23636 792
1423 17619 302
12421 20979 773
16474 10571 580
9866 7730 600
24069 2491 841
22792 21428 416
21986 13812 647
2318 17666 615
17504 7576 47
16480 9423 547
11113 3646 39
1399 12185 824
23394 11932 853
11686 20639 865
374 7998 737
7083 7864 114
24116 13942 521
4902 748 69
15558 24283 223
17554 18239 180
15321 12377 932
19684 5656 565
20219 15133 440
16131 11903 638
8001 13152 25
17699 22515 730
10746 14821 970
21151 20750 632
15919 5647 266
1539 21080 38
18985 18967 534
23317 9473 213
16365 11095 894
22723 14647 768
2086 5505 591
22177 2 235
1026 10225 441
1087 14265 283
1651 4975 399
21713 18887 183
5166 10094 800
3920 7488 98
19623 9422 280
21632 11895 751
15513 6301 97
2492 15723 267
5842 13009 416
18988 1840 282
15508 4561 517
19218 427 928
11189 12879 538
18458 11802 490
2161 17410 606
14859 2868 233
21976 630 68
18343 3957 347
24299 12931 484
1020 14302 365
7437 3647 876
3850 14907 474
23048 17733 54
24725 23255 248
2157 18602 85
23192 23535 703
6836 7234 290
5346 14886 728
2749 23847 240
6406 2549 804
14590 4257 814
6537 19331 594
2156 4277 393
22439 16259 873
1141 14434 745
21498 21331 346
21287 17139 614
10636 2924 114
9262 1382 734
419 12660 40
9308 16982 457
1208 11555 394
14539 10007 621
24169 9628 397
12984 20872 525
1141 14460 752
2781 7755 81
18413 24888 272
14021 687 274
24279 17421 512
2963 18611 139
14779 24207 694
19483 24425 521
13868 21464 762
10714 5865 793
2989 20806 733
17383 3454 956
6253 6242 921
21182 13766 796
18692 16467 905
11532 15249 959
18787 4172 634
17331 17472 182
10443 17263 79
22165 19354 38
23765 20312 249
16356 20255 869
15437 22953 226
16080 20867 865
22495 12492 401
18010 18327 271
7984 19156 710
2315 23319 53
21145 10475 131
15371 13121 755
14731 7956 431
18236 16533 13
17173 18160 500
24196 22881 654
24680 15996 382
21816 6338 943
16075 2535 92
11268 66 323
5985 8773 700
9930 24710 193
9887 15246 416
22713 10867 417
754 6086 394
3854 12038 124
3117 18333 443
24185 23368 188
554 10082 542
9379 5516 310
15359 11418 329
11542 9485 415
19417 9768 895
12830 6771 368
9447 21752 851
3588 5650 967
447 9987 578
20374 22932 920
16954 21204 608
7058 17162 258
1770 23726 383
4302 17075 265
22757 18540 86
15475 6168 414
12650 22215 284
1294 14641 597
5987 23037 32
5720 23638 756
17169 11446 327
17892 23437 944
11811 1611 236
6465 11939 466
20822 9823 327
23155 21913 292
19182 13305 553
17871 15991 101
23946 6256 421
19459 4652 552
23294 8369 875
1469 5315 545
13562 18814 833
15862 4696 55
22051 21591 909
19077 6800 416
14875 9872 839
13816 21714 884
13887 17159 867
9584 8199 352
17208 19603 363
10400 8877 211
19881 8194 223
9009 22358 287
17329 11647 107
1510 8971 752
6421 3111 919
11223 2748 869
17281 4208 325
23934 12810 654
214 13799 396
6422 11551 280
7082 12440 495
16068 11315 633
17337 15926 458
11001 17065 318
17800 14461 618
9453 13704 260
6600 679 653
21648 2333 75
5137 14217 64
3736 6734 848
4739 6460 251
21533 8398 968
967 11537 114
14914 14133 74
22374 10705 804
5205 20259 567
8295 15020 401
24291 21275 365
9875 7435 613
18499 15162 537
4757 12936 227
180 19808 469
20462 22368 901
2952 2602 643
1741 24683 407
13268 4025 172
5589 13293 558
1066 23560 359
10114 2725 540
24414 782 169
10269 5362 710
10958 4578 442
10521 13806 339
1154 13713 578
15490 15451 586
13085 15877 676
250 10966 416
18136 1116 456
22050 17522 57
6884 16420 525
19375 15717 575
16276 3027 76
5918 10328 962
20518 8460 876
5932 15921 226
11928 9237 374
16702 9659 941
16480 24271 833
9064 15474 914
3806 10558 599
18427 5107 819
845 14351 149
23478 18159 929
23684 21083 883
20232 9418 292
1379 338 892
5589 22270 130
6505 10187 995
3501 23067 594
15342 19870 507
17164 13839 422
13683 8466 902
1987 7917 96
14048 14030 394
7267 19414 620
12776 17341 313
16008 21261 621
23910 18170 93
9970 23813 912
14010 20278 285
11696 23186 900
15988 1408 180
23909 842 201
7680 12556 649
22386 20260 349
19037 14111 90
2044 22608 916
23452 23189 219
20460 6435 139
23497 24333 341
22062 19281 668
10560 16466 982
19404 7447 807
22683 15801 928
1035 6852 800
9684 23820 326
476 10272 923
12685 19701 990
20146 4077 46
1690 16043 165
8673 23271 655
13364 2988 263
7257 5963 766
7605 13642 180
2835 9936 903
8090 22310 722
14987 12805 465
17866 8485 700
17578 9974 610
22249 1723 942
759 2066 430
16802 18075 999
22298 3158 458
10710 8419 945
4950 1921 178
23823 20517 440
6315 14898 535
13422 986 154
12624 4952 373
1690 4994 371
6351 14795 133
81 10355 662
473 462 229
5259 19930 537
12307 7457 451
23999 17204 517
9039 1944 284
22802 23667 36
15570 9812 755
24856 6832 723
11925 8593 450
11562 18563 147
7154 15726 176
877 14689 240
15044 1468 633
23973 818 422
20625 2021 534
6494 2899 514
666 6028 330
11555 24133 213
873 4671 58
12953 936 131
2372 9119 621
8710 21125 906
9260 8997 77
20874 3565 465
12401 2417 62
10333 4481 980
3432 14344 662
4316 17586 1000
2562 18469 50
7508 19654 616
12840 12555 361
21661 5668 345
18247 2364 196
16723 2573 539
4093 1442 522
4353 24337 48
11726 22162 49
19909 466 412
6167 17840 871
8519 21347 204
17807 13876 257
15085 5242 458
7868 3048 88
16486 10168 304
20634 2575 793
15180 4981 347
11241 10252 420
22031 10181 852
22389 17434 675
22721 9374 459
22485 6080 218
24611 6369 40
13227 5369 463
2171 18350 118
13735 13327 70
2904 3270 227
18890 12528 113
6213 18134 237
277 21128 575
5878 22273 150
6540 1271 900
4097 19458 864
18614 11320 563
9295 10151 527
18694 16457 794
4399 16196 617
19937 1381 99
4780 14749 93
1136 6472 381
11418 22036 150
24168 9564 37
791 8564 171
16822 6382 403
3557 5141 93
20734 7543 611
1633 13572 334
15860 10990 749
15939 7644 271
5591 98 783
13500 24600 592
23540 5135 985
23942 8740 915
19417 1930 390
20038 20908 840
9306 1040 270
18416 15439 501
1192 17061 982
15040 8993 174
13218 3859 800
10137 10471 436
20702 19142 881
11605 14791 174
14152 3762 965
14990 15147 439
18744 18553 716
6411 17132 114
10625 10780 983
15095 19536 758
11474 8250 125
4848 3173 309
24921 19261 563
16422 205 613
11748 11228 539
2199 4075 14
5447 10542 112
19127 17088 761
4124 20301 798
2007 15523 32
17470 21723 250
23947 253 391
13606 11505 857
24282 12552 968
8223 23900 892
20480 6585 588
1803 22015 226
3644 676 346
15961 10836 917
6962 22311 580
15405 6865 203
1228 1614 589
10185 18997 924
18657 21801 614
7258 12907 57
12550 2566 405
238 11966 959
17270 14648 111
21832 15301 990
17487 230 122
19947 14304 827
15568 24769 862
5272 17921 118
10940 15855 294
2913 1846 33
23292 12312 185
2069 1190 592
15272 21439 635
6080 21052 487
2075 4874 377
23024 9470 19
5852 1758 983
16736 2302 928
18929 17518 789
24274 13818 356
18947 16597 885
16750 16904 714
3901 22367 401
1171 15808 238
18491 3514 999
23636 7282 207
20918 21084 357
8420 7553 747
24238 14653 426
5585 15932 965
8884 6140 887
23592 12590 411
8005 21053 32
22848 20795 162
10448 2732 574
22086 6656 190
10548 15997 570
16957 6095 446
6142 22406 854
1511 14132 306
8265 3086 191
7362 14535 499
21787 7385 414
16479 18176 190
2104 24361 206
22044 12342 891
10021 12248 402
22730 14458 863
10546 5064 944
33 2295 81
6737 7972 112
2931 7640 153
4042 9106 560
14689 1036 472
5719 20656 220
21970 21278 27
16219 8198 952
14409 20805 261
3253 5093 394
19641 15503 395
4763 8429 354
5747 23443 455
22418 4862 456
24735 24728 619
5603 16787 601
2916 16388 145
245 4853 812
22543 8121 319
24180 21469 513
7438 12263 524
53 6202 71
8330 17999 663
4984 21231 425
22394 15495 89
21517 21402 472
1886 19184 230
15833 11806 447
14930 6077 978
255 22580 95
13178 6416 850
13642 20772 633
529 8380 393
13618 19049 300
15796 12192 294
19382 21143 341
20157 866 301
9059 3764 883
10809 17403 725
23131 13558 60
22208 8617 436
18167 1805 523
6322 13055 662
3068 19298 378
22246 11099 380
5211 7662 753
22491 6933 93
4950 2578 933
21886 24486 230
6418 9869 308
13182 5753 861
13410 2140 797
12924 23419 610
24670 9437 946
18771 24996 83
3642 18901 133
